,2015,SSP1,SSP3,SSP5,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5
344,11594,-40.03795066413662,-16.34466103156805,-33.379334138347424,72.0,57.0,71.0,57.0,71.0,58.0,72.0,58.0,72.0,57.0
345,7500,-40.21333333333333,-18.28,-32.56,73.0,57.0,72.0,57.0,72.0,58.0,73.0,58.0,73.0,57.0
346,18100,-39.77900552486188,-16.535911602209946,-34.33701657458563,74.0,57.0,73.0,57.0,73.0,58.0,74.0,58.0,74.0,57.0
347,20124,-36.831643808387994,-16.93500298151461,-30.878552971576227,75.0,57.0,74.0,57.0,74.0,58.0,75.0,58.0,75.0,57.0
352,4729,-42.01733981814337,-15.013744977796573,-30.17551279340241,82.0,57.0,81.0,57.0,81.0,58.0,82.0,58.0,82.0,57.0
355,103049,-13.781793127541267,-7.706042756358626,-8.713330551485216,86.0,57.0,85.0,57.0,85.0,58.0,86.0,58.0,86.0,57.0
356,15711,-100.0,-100.0,-100.0,87.0,57.0,86.0,57.0,86.0,58.0,87.0,58.0,87.0,57.0
360,18958,-39.59805886696909,-16.452157400569682,-34.207194851777615,93.0,57.0,92.0,57.0,92.0,58.0,93.0,58.0,93.0,57.0
361,17599,-39.97954429228933,-16.80777316893005,-34.59287459514745,94.0,57.0,93.0,57.0,93.0,58.0,94.0,58.0,94.0,57.0
362,15122,-100.0,-15.381563285279725,-100.0,95.0,57.0,94.0,57.0,94.0,58.0,95.0,58.0,95.0,57.0
363,15766,-38.925535963465684,-15.17188887479386,-33.927438792337945,96.0,57.0,95.0,57.0,95.0,58.0,96.0,58.0,96.0,57.0
366,9634,-41.11480174382395,-17.573178326759393,-35.250155698567575,100.0,57.0,99.0,57.0,99.0,58.0,100.0,58.0,100.0,57.0
375,51936,-33.72419901417129,-24.711182994454713,-18.101124460874924,-5.0,56.0,-6.0,56.0,-6.0,57.0,-5.0,57.0,-5.0,56.0
376,1763175,42.28332411700484,11.252484863952812,60.99400229699264,-4.0,56.0,-5.0,56.0,-5.0,57.0,-4.0,57.0,-4.0,56.0
377,1844575,38.30248160145291,9.456541479744656,56.69869753195181,-3.0,56.0,-4.0,56.0,-4.0,57.0,-3.0,57.0,-3.0,56.0
382,1974205,27.2039124609653,3.2243865252088817,44.891791885847724,13.0,56.0,12.0,56.0,12.0,57.0,13.0,57.0,13.0,56.0
383,403711,38.559761809809494,7.512552296073181,64.15059287460585,14.0,56.0,13.0,56.0,13.0,57.0,14.0,57.0,14.0,56.0
385,132659,37.9273174077899,7.33911758719725,63.24335325910794,16.0,56.0,15.0,56.0,15.0,57.0,16.0,57.0,16.0,56.0
387,416571,-18.375979124807056,-11.942261943342192,-20.615933418312846,22.0,56.0,21.0,56.0,21.0,57.0,22.0,57.0,22.0,56.0
391,129853,-100.0,-100.0,-100.0,26.0,56.0,25.0,56.0,25.0,57.0,26.0,57.0,26.0,56.0
392,194525,-22.88034956946408,-17.200359850918904,-22.18737951420126,27.0,56.0,26.0,56.0,26.0,57.0,27.0,57.0,27.0,56.0
394,67805,-36.019467590885625,-16.253963572007965,-33.62878843743087,29.0,56.0,28.0,56.0,28.0,57.0,29.0,57.0,29.0,56.0
395,68132,-34.990900017612866,-15.420066928902719,-31.52703575412435,30.0,56.0,29.0,56.0,29.0,57.0,30.0,57.0,30.0,56.0
396,152290,-5.785015431085429,-5.348348545538118,-0.869393919495699,31.0,56.0,30.0,56.0,30.0,57.0,31.0,57.0,31.0,56.0
398,46869,-39.655209200110946,-15.848428598860654,-34.124901320702385,33.0,56.0,32.0,56.0,32.0,57.0,33.0,57.0,33.0,56.0
399,35488,-39.551397655545536,-16.383002705139766,-34.19465734896303,34.0,56.0,33.0,56.0,33.0,57.0,34.0,57.0,34.0,56.0
400,119263,-15.147195693551227,-8.142508573488843,-9.832890334806269,35.0,56.0,34.0,56.0,34.0,57.0,35.0,57.0,35.0,56.0
402,522317,-31.752364943128406,-13.44394304608121,-26.52986596262423,37.0,56.0,36.0,56.0,36.0,57.0,37.0,57.0,37.0,56.0
