,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5,NCP_cur,pop,PN,country,PNpop_c_norm
5357,-111.0,34.0,-112.0,34.0,-112.0,35.0,-111.0,35.0,-111.0,34.0,86.49453985101033,medium,medium,United States,0.018182050678405712
5358,-110.0,34.0,-111.0,34.0,-111.0,35.0,-110.0,35.0,-110.0,34.0,70.7508832708979,low,low,United States,0.014269069229958431
5359,-109.0,34.0,-110.0,34.0,-110.0,35.0,-109.0,35.0,-109.0,34.0,70.20643987039892,medium,low,United States,0.012287737135311472
5360,-108.0,34.0,-109.0,34.0,-109.0,35.0,-108.0,35.0,-108.0,34.0,64.31741962286065,lowest,medium,United States,0.014937214505096887
5361,-107.0,34.0,-108.0,34.0,-108.0,35.0,-107.0,35.0,-107.0,34.0,72.85950441271818,low,low,United States,0.012744442563321343
5362,-106.0,34.0,-107.0,34.0,-107.0,35.0,-106.0,35.0,-106.0,34.0,74.97302356223237,medium,medium,United States,0.02167768443089882
5363,-105.0,34.0,-106.0,34.0,-106.0,35.0,-105.0,35.0,-105.0,34.0,72.81290387145228,low,medium,United States,0.01876873474361788
5364,-104.0,34.0,-105.0,34.0,-105.0,35.0,-104.0,35.0,-104.0,34.0,58.62192393647755,low,high,United States,0.032675868346956245
5365,-103.0,34.0,-104.0,34.0,-104.0,35.0,-103.0,35.0,-103.0,34.0,52.71518724799837,low,highest,United States,0.11384141958542598
5366,-102.0,34.0,-103.0,34.0,-103.0,35.0,-102.0,35.0,-102.0,34.0,54.7994017148568,medium,highest,United States,0.1343652511534192
5367,-101.0,34.0,-102.0,34.0,-102.0,35.0,-101.0,35.0,-101.0,34.0,60.766370478236034,low,highest,United States,0.056521040778027776
5368,-100.0,34.0,-101.0,34.0,-101.0,35.0,-100.0,35.0,-100.0,34.0,54.81191283214254,low,high,United States,0.03353059911234583
5369,-99.0,34.0,-100.0,34.0,-100.0,35.0,-99.0,35.0,-99.0,34.0,49.27930485396124,medium,highest,United States,0.09565238415866419
5370,-98.0,34.0,-99.0,34.0,-99.0,35.0,-98.0,35.0,-98.0,34.0,54.96860633264529,medium,highest,United States,0.13060701154269008
5371,-97.0,34.0,-98.0,34.0,-98.0,35.0,-97.0,35.0,-97.0,34.0,60.37151233872354,high,highest,United States,0.07764549245919881
5372,-96.0,34.0,-97.0,34.0,-97.0,35.0,-96.0,35.0,-96.0,34.0,64.514398236147,high,high,United States,0.03806984611151925
5373,-95.0,34.0,-96.0,34.0,-96.0,35.0,-95.0,35.0,-95.0,34.0,61.18564477607351,high,high,United States,0.04420850628117745
5374,-94.0,34.0,-95.0,34.0,-95.0,35.0,-94.0,35.0,-94.0,34.0,66.04303739084847,high,high,United States,0.04034822263215077
5375,-93.0,34.0,-94.0,34.0,-94.0,35.0,-93.0,35.0,-93.0,34.0,72.71436389761931,high,highest,United States,0.04971594440068333
5376,-92.0,34.0,-93.0,34.0,-93.0,35.0,-92.0,35.0,-92.0,34.0,78.306031898701,medium,high,United States,0.04679455488990169
5377,-91.0,34.0,-92.0,34.0,-92.0,35.0,-91.0,35.0,-91.0,34.0,77.19670018657307,medium,highest,United States,0.055030816285073496
5378,-90.0,34.0,-91.0,34.0,-91.0,35.0,-90.0,35.0,-90.0,34.0,79.01415295421604,high,highest,United States,0.06695040493556952
5379,-89.0,34.0,-90.0,34.0,-90.0,35.0,-89.0,35.0,-89.0,34.0,71.95421453830622,medium,highest,United States,0.2375098903234573
5380,-88.0,34.0,-89.0,34.0,-89.0,35.0,-88.0,35.0,-88.0,34.0,65.07491750386528,high,highest,United States,0.28051717883472577
5381,-87.0,34.0,-88.0,34.0,-88.0,35.0,-87.0,35.0,-87.0,34.0,81.16394588797618,high,highest,United States,0.1920978922697783
5382,-86.0,34.0,-87.0,34.0,-87.0,35.0,-86.0,35.0,-86.0,34.0,81.49548638347221,high,highest,United States,0.11078934555635347
5383,-85.0,34.0,-86.0,34.0,-86.0,35.0,-85.0,35.0,-85.0,34.0,80.68802246806224,high,highest,United States,0.09631668187248069
5384,-84.0,34.0,-85.0,34.0,-85.0,35.0,-84.0,35.0,-84.0,34.0,77.54407463610994,highest,highest,United States,0.12855856032554983
5385,-83.0,34.0,-84.0,34.0,-84.0,35.0,-83.0,35.0,-83.0,34.0,82.21725202383888,highest,highest,United States,0.14291065595434918
5386,-82.0,34.0,-83.0,34.0,-83.0,35.0,-82.0,35.0,-82.0,34.0,84.98789422019206,high,highest,United States,0.08719360644286853
5387,-81.0,34.0,-82.0,34.0,-82.0,35.0,-81.0,35.0,-81.0,34.0,81.39033250953226,high,high,United States,0.05242836508855586
5388,-80.0,34.0,-81.0,34.0,-81.0,35.0,-80.0,35.0,-80.0,34.0,84.67250695701405,highest,highest,United States,0.07228956805718491
5389,-79.0,34.0,-80.0,34.0,-80.0,35.0,-79.0,35.0,-79.0,34.0,82.41749817564103,high,highest,United States,0.1022746560940255
5390,-78.0,34.0,-79.0,34.0,-79.0,35.0,-78.0,35.0,-78.0,34.0,86.42207202810198,high,highest,United States,0.0758101831291539
5391,-77.0,34.0,-78.0,34.0,-78.0,35.0,-77.0,35.0,-77.0,34.0,84.16619334327997,high,high,United States,0.028187382052982272
5392,-76.0,34.0,-77.0,34.0,-77.0,35.0,-76.0,35.0,-76.0,34.0,97.33103910743918,,lowest,United States,0.0002474402083467918
5393,-6.0,34.0,-7.0,34.0,-7.0,35.0,-6.0,35.0,-6.0,34.0,69.45540504413162,medium,high,Morocco,0.0404276753524198
5394,-5.0,34.0,-6.0,34.0,-6.0,35.0,-5.0,35.0,-5.0,34.0,68.9345856364259,highest,highest,Morocco,0.10219791150150515
5395,-4.0,34.0,-5.0,34.0,-5.0,35.0,-4.0,35.0,-4.0,34.0,82.05662442712884,highest,highest,Morocco,0.12437037572860739
5396,-3.0,34.0,-4.0,34.0,-4.0,35.0,-3.0,35.0,-3.0,34.0,69.31023403033731,highest,high,Morocco,0.06418782296325522
5397,-2.0,34.0,-3.0,34.0,-3.0,35.0,-2.0,35.0,-2.0,34.0,67.78170917627365,highest,high,Morocco,0.05165525304495066
5398,-1.0,34.0,-2.0,34.0,-2.0,35.0,-1.0,35.0,-1.0,34.0,59.15386942554899,highest,high,Algeria,0.05928629010805019
5399,0.0,34.0,-1.0,34.0,-1.0,35.0,0.0,35.0,0.0,34.0,58.51774127067958,high,high,Algeria,0.04639561744215383
5400,1.0,34.0,0.0,34.0,0.0,35.0,1.0,35.0,1.0,34.0,43.41945627267406,high,high,Algeria,0.042952935787726305
5401,2.0,34.0,1.0,34.0,1.0,35.0,2.0,35.0,2.0,34.0,50.225181347231754,high,high,Algeria,0.03593386500532168
5402,3.0,34.0,2.0,34.0,2.0,35.0,3.0,35.0,3.0,34.0,61.6625877599009,highest,high,Algeria,0.04977198966279027
5403,4.0,34.0,3.0,34.0,3.0,35.0,4.0,35.0,4.0,34.0,77.81611287882166,highest,high,Algeria,0.06735854923787578
5404,5.0,34.0,4.0,34.0,4.0,35.0,5.0,35.0,5.0,34.0,76.38766222821506,high,high,Algeria,0.04068539998773208
5405,6.0,34.0,5.0,34.0,5.0,35.0,6.0,35.0,6.0,34.0,71.57691404739546,highest,medium,Algeria,0.040056294793655606
5406,7.0,34.0,6.0,34.0,6.0,35.0,7.0,35.0,7.0,34.0,70.1332472172702,high,medium,Algeria,0.024447964900401145
5407,8.0,34.0,7.0,34.0,7.0,35.0,8.0,35.0,8.0,34.0,72.55549392857964,high,high,Algeria,0.03580847367820645
5408,9.0,34.0,8.0,34.0,8.0,35.0,9.0,35.0,9.0,34.0,80.2513557424685,highest,high,Tunisia,0.05536826058524439
5409,10.0,34.0,9.0,34.0,9.0,35.0,10.0,35.0,10.0,34.0,73.83065653765382,highest,high,Tunisia,0.05368278923917826
5410,11.0,34.0,10.0,34.0,10.0,35.0,11.0,35.0,11.0,34.0,63.367962690558976,low,low,Tunisia,0.008218579329421766
5411,25.0,34.0,24.0,34.0,24.0,35.0,25.0,35.0,25.0,34.0,90.23156700586625,lowest,lowest,Greece,0.00011051127309259734
5412,26.0,34.0,25.0,34.0,25.0,35.0,26.0,35.0,26.0,34.0,90.90755292378924,lowest,lowest,Greece,0.00012371248956942121
5413,33.0,34.0,32.0,34.0,32.0,35.0,33.0,35.0,33.0,34.0,89.41014336655438,low,lowest,Cyprus,0.0015865189756644321
5414,34.0,34.0,33.0,34.0,33.0,35.0,34.0,35.0,34.0,34.0,90.20530952844466,low,lowest,Cyprus,0.0011298448926288702
5416,36.0,34.0,35.0,34.0,35.0,35.0,36.0,35.0,36.0,34.0,65.67473995492017,medium,low,Lebanon,0.010279926249091655
5417,37.0,34.0,36.0,34.0,36.0,35.0,37.0,35.0,37.0,34.0,46.88336313702726,highest,highest,Syrian Arab Republic,0.12357471199201707
5418,38.0,34.0,37.0,34.0,37.0,35.0,38.0,35.0,38.0,34.0,43.405655190475876,high,high,Syrian Arab Republic,0.04373880339880161
5419,39.0,34.0,38.0,34.0,38.0,35.0,39.0,35.0,39.0,34.0,44.57306073057734,medium,high,Syrian Arab Republic,0.033847528704346326
5420,40.0,34.0,39.0,34.0,39.0,35.0,40.0,35.0,40.0,34.0,35.689713294723816,high,medium,Syrian Arab Republic,0.026794437339338496
5421,41.0,34.0,40.0,34.0,40.0,35.0,41.0,35.0,41.0,34.0,48.7357106885393,highest,medium,Syrian Arab Republic,0.02943654864593379
5422,42.0,34.0,41.0,34.0,41.0,35.0,42.0,35.0,42.0,34.0,55.63637386037519,high,medium,Iraq,0.028615306461197924
5423,43.0,34.0,42.0,34.0,42.0,35.0,43.0,35.0,43.0,34.0,36.1759934042821,high,medium,Iraq,0.03015251723908335
5424,44.0,34.0,43.0,34.0,43.0,35.0,44.0,35.0,44.0,34.0,42.27725571985969,highest,high,Iraq,0.05565260942801021
5425,45.0,34.0,44.0,34.0,44.0,35.0,45.0,35.0,45.0,34.0,36.598444080486665,highest,highest,Iraq,0.07636169505701926
5426,46.0,34.0,45.0,34.0,45.0,35.0,46.0,35.0,46.0,34.0,57.463820869686586,high,highest,Iraq,0.1345451431893648
5427,47.0,34.0,46.0,34.0,46.0,35.0,47.0,35.0,47.0,34.0,59.385430636563086,high,highest,Iran (Islamic Republic of),0.23619346509266168
5428,48.0,34.0,47.0,34.0,47.0,35.0,48.0,35.0,48.0,34.0,54.792704111557846,medium,highest,Iran (Islamic Republic of),0.1832449942862206
5429,49.0,34.0,48.0,34.0,48.0,35.0,49.0,35.0,49.0,34.0,41.770529038175894,medium,highest,Iran (Islamic Republic of),0.1616323524228484
5430,50.0,34.0,49.0,34.0,49.0,35.0,50.0,35.0,50.0,34.0,66.3064685090371,high,highest,Iran (Islamic Republic of),0.1136120776838873
5431,51.0,34.0,50.0,34.0,50.0,35.0,51.0,35.0,51.0,34.0,67.8496538516003,high,high,Iran (Islamic Republic of),0.04183634576375313
5432,52.0,34.0,51.0,34.0,51.0,35.0,52.0,35.0,52.0,34.0,42.23078462856566,high,medium,Iran (Islamic Republic of),0.02811412207508659
5433,53.0,34.0,52.0,34.0,52.0,35.0,53.0,35.0,53.0,34.0,48.422585072126886,high,medium,Iran (Islamic Republic of),0.02261664393766075
5434,54.0,34.0,53.0,34.0,53.0,35.0,54.0,35.0,54.0,34.0,57.534623350225125,medium,high,Iran (Islamic Republic of),0.03166194554161826
5435,55.0,34.0,54.0,34.0,54.0,35.0,55.0,35.0,55.0,34.0,56.87937666112587,medium,high,Iran (Islamic Republic of),0.03175216570423021
5436,56.0,34.0,55.0,34.0,55.0,35.0,56.0,35.0,56.0,34.0,38.84113281598259,medium,high,Iran (Islamic Republic of),0.026319020075725227
5437,57.0,34.0,56.0,34.0,56.0,35.0,57.0,35.0,57.0,34.0,46.978394347182274,medium,high,Iran (Islamic Republic of),0.02766842742131262
5438,58.0,34.0,57.0,34.0,57.0,35.0,58.0,35.0,58.0,34.0,41.376765068893214,medium,high,Iran (Islamic Republic of),0.028791742961942996
5439,59.0,34.0,58.0,34.0,58.0,35.0,59.0,35.0,59.0,34.0,48.197605758324706,high,high,Iran (Islamic Republic of),0.04649220259138742
5440,60.0,34.0,59.0,34.0,59.0,35.0,60.0,35.0,60.0,34.0,51.86034209585689,high,highest,Iran (Islamic Republic of),0.057829064528485755
5441,61.0,34.0,60.0,34.0,60.0,35.0,61.0,35.0,61.0,34.0,46.56505740097487,high,highest,Iran (Islamic Republic of),0.07420518973858053
5442,62.0,34.0,61.0,34.0,61.0,35.0,62.0,35.0,62.0,34.0,52.14812973540893,highest,medium,Afghanistan,0.034167920745976195
5443,63.0,34.0,62.0,34.0,62.0,35.0,63.0,35.0,63.0,34.0,51.31741510160509,highest,high,Afghanistan,0.07064306418552126
5444,64.0,34.0,63.0,34.0,63.0,35.0,64.0,35.0,64.0,34.0,59.37823725249005,highest,medium,Afghanistan,0.036472017684483465
5445,65.0,34.0,64.0,34.0,64.0,35.0,65.0,35.0,65.0,34.0,72.02066482853061,high,medium,Afghanistan,0.02966340503585391
5446,66.0,34.0,65.0,34.0,65.0,35.0,66.0,35.0,66.0,34.0,60.37948550288096,high,high,Afghanistan,0.03649343089115598
5447,67.0,34.0,66.0,34.0,66.0,35.0,67.0,35.0,67.0,34.0,67.82926178637493,highest,high,Afghanistan,0.04681501481942839
5448,68.0,34.0,67.0,34.0,67.0,35.0,68.0,35.0,68.0,34.0,72.95134763168602,highest,high,Afghanistan,0.04940669402928282
5449,69.0,34.0,68.0,34.0,68.0,35.0,69.0,35.0,69.0,34.0,64.42317431449112,highest,high,Afghanistan,0.09384952640675644
5450,70.0,34.0,69.0,34.0,69.0,35.0,70.0,35.0,70.0,34.0,71.26297217247244,highest,high,Afghanistan,0.11862186835072182
5451,71.0,34.0,70.0,34.0,70.0,35.0,71.0,35.0,71.0,34.0,68.23096547123183,highest,high,Afghanistan,0.12067252599871381
5452,72.0,34.0,71.0,34.0,71.0,35.0,72.0,35.0,72.0,34.0,50.13440308350826,highest,highest,Pakistan,0.36994070873883667
5453,73.0,34.0,72.0,34.0,72.0,35.0,73.0,35.0,73.0,34.0,66.24923796748864,highest,highest,Pakistan,0.40369196572628907
5454,74.0,34.0,73.0,34.0,73.0,35.0,74.0,35.0,74.0,34.0,82.4016002884849,highest,highest,Pakistan,0.27427707716301025
5455,75.0,34.0,74.0,34.0,74.0,35.0,75.0,35.0,75.0,34.0,83.05739314266471,highest,highest,India,0.18093763051459852
5456,76.0,34.0,75.0,34.0,75.0,35.0,76.0,35.0,76.0,34.0,81.13422497943104,highest,low,India,0.032829779191026115
5457,77.0,34.0,76.0,34.0,76.0,35.0,77.0,35.0,77.0,34.0,91.59561437764367,high,lowest,India,0.012507206863082234
5458,78.0,34.0,77.0,34.0,77.0,35.0,78.0,35.0,78.0,34.0,90.9499774048621,medium,lowest,India,0.0037867750463300653
5459,79.0,34.0,78.0,34.0,78.0,35.0,79.0,35.0,79.0,34.0,77.80615091619273,low,lowest,India,0.004434432386987222
5460,80.0,34.0,79.0,34.0,79.0,35.0,80.0,35.0,80.0,34.0,79.16191658340266,lowest,low,China,0.008055842202727523
5461,81.0,34.0,80.0,34.0,80.0,35.0,81.0,35.0,81.0,34.0,77.91000144955618,lowest,low,China,0.008432740378044198
5462,82.0,34.0,81.0,34.0,81.0,35.0,82.0,35.0,82.0,34.0,76.36930966721802,lowest,low,China,0.011932269050483982
5463,83.0,34.0,82.0,34.0,82.0,35.0,83.0,35.0,83.0,34.0,80.37726958504925,,low,China,0.012559186210384718
5464,84.0,34.0,83.0,34.0,83.0,35.0,84.0,35.0,84.0,34.0,80.80626431398424,,low,China,0.012187768146437829
5465,85.0,34.0,84.0,34.0,84.0,35.0,85.0,35.0,85.0,34.0,78.42955034863607,,low,China,0.01336984711486942
5466,86.0,34.0,85.0,34.0,85.0,35.0,86.0,35.0,86.0,34.0,76.91668943646192,,low,China,0.012380089407729132
5467,87.0,34.0,86.0,34.0,86.0,35.0,87.0,35.0,87.0,34.0,80.7487517074678,,low,China,0.012480583632515288
5468,88.0,34.0,87.0,34.0,87.0,35.0,88.0,35.0,88.0,34.0,80.1086483611999,,low,China,0.012102230545851377
5469,89.0,34.0,88.0,34.0,88.0,35.0,89.0,35.0,89.0,34.0,77.85998852222477,,low,China,0.012259745244028843
5470,90.0,34.0,89.0,34.0,89.0,35.0,90.0,35.0,90.0,34.0,75.85626355381294,,low,China,0.012928028287599359
5471,91.0,34.0,90.0,34.0,90.0,35.0,91.0,35.0,91.0,34.0,76.5150522613698,lowest,low,China,0.011217711234539771
5472,92.0,34.0,91.0,34.0,91.0,35.0,92.0,35.0,92.0,34.0,73.50387328499147,lowest,lowest,China,0.0041008816841002
5473,93.0,34.0,92.0,34.0,92.0,35.0,93.0,35.0,93.0,34.0,77.72577083852124,lowest,lowest,China,0.005642423553023138
5474,94.0,34.0,93.0,34.0,93.0,35.0,94.0,35.0,94.0,34.0,76.05862007530504,lowest,lowest,China,0.0044434312397344435
5475,95.0,34.0,94.0,34.0,94.0,35.0,95.0,35.0,95.0,34.0,73.43633243013949,low,lowest,China,0.005429606639613478
5476,96.0,34.0,95.0,34.0,95.0,35.0,96.0,35.0,96.0,34.0,73.50245332469287,medium,low,China,0.014259362447203933
5477,97.0,34.0,96.0,34.0,96.0,35.0,97.0,35.0,97.0,34.0,70.34530407612543,low,low,China,0.010838589113835891
5478,98.0,34.0,97.0,34.0,97.0,35.0,98.0,35.0,98.0,34.0,77.35210239920767,low,low,China,0.00806505277461941
5479,99.0,34.0,98.0,34.0,98.0,35.0,99.0,35.0,99.0,34.0,77.12536260800552,low,low,China,0.011323575479758121
5480,100.0,34.0,99.0,34.0,99.0,35.0,100.0,35.0,100.0,34.0,90.81555995869131,medium,low,China,0.01525433430851558
5481,101.0,34.0,100.0,34.0,100.0,35.0,101.0,35.0,101.0,34.0,77.88939337093794,high,medium,China,0.01918020527599479
5482,102.0,34.0,101.0,34.0,101.0,35.0,102.0,35.0,102.0,34.0,67.37571065962165,high,medium,China,0.02715557425312771
5483,103.0,34.0,102.0,34.0,102.0,35.0,103.0,35.0,103.0,34.0,60.035208208293,highest,highest,China,0.07891785001794219
5484,104.0,34.0,103.0,34.0,103.0,35.0,104.0,35.0,104.0,34.0,75.13679914965414,highest,highest,China,0.2310773897495923
5485,105.0,34.0,104.0,34.0,104.0,35.0,105.0,35.0,105.0,34.0,60.92437127240571,highest,highest,China,0.25818858888778634
5486,106.0,34.0,105.0,34.0,105.0,35.0,106.0,35.0,106.0,34.0,61.52079845740488,highest,highest,China,0.5605732758295963
5487,107.0,34.0,106.0,34.0,106.0,35.0,107.0,35.0,107.0,34.0,57.41409597140851,highest,highest,China,0.3401533530397876
5488,108.0,34.0,107.0,34.0,107.0,35.0,108.0,35.0,108.0,34.0,68.49373485228728,highest,highest,China,0.2910645430023972
5489,109.0,34.0,108.0,34.0,108.0,35.0,109.0,35.0,109.0,34.0,72.15547679040488,highest,highest,China,0.379008937005259
5490,110.0,34.0,109.0,34.0,109.0,35.0,110.0,35.0,110.0,34.0,70.89749768259006,highest,highest,China,0.4062883594965977
5491,111.0,34.0,110.0,34.0,110.0,35.0,111.0,35.0,111.0,34.0,67.78719471621855,highest,highest,China,0.6137832911403767
5492,112.0,34.0,111.0,34.0,111.0,35.0,112.0,35.0,112.0,34.0,75.15654117875297,highest,highest,China,0.23330035683010247
5493,113.0,34.0,112.0,34.0,112.0,35.0,113.0,35.0,113.0,34.0,66.2169857908415,highest,highest,China,0.4938218298061948
5494,114.0,34.0,113.0,34.0,113.0,35.0,114.0,35.0,114.0,34.0,56.41713802969717,highest,highest,China,0.6278793668624134
5495,115.0,34.0,114.0,34.0,114.0,35.0,115.0,35.0,115.0,34.0,48.36379172736607,highest,highest,China,0.619721736748979
5496,116.0,34.0,115.0,34.0,115.0,35.0,116.0,35.0,116.0,34.0,55.54872582167816,highest,highest,China,0.6413203698670434
5497,117.0,34.0,116.0,34.0,116.0,35.0,117.0,35.0,117.0,34.0,51.30004273700381,highest,highest,China,0.6672131255459515
5498,118.0,34.0,117.0,34.0,117.0,35.0,118.0,35.0,118.0,34.0,45.77811752002305,highest,highest,China,0.7276259217913998
5499,119.0,34.0,118.0,34.0,118.0,35.0,119.0,35.0,119.0,34.0,64.59430643195657,highest,highest,China,0.8149807386724612
5500,120.0,34.0,119.0,34.0,119.0,35.0,120.0,35.0,120.0,34.0,77.22619320625944,highest,highest,China,0.41789872111378934
5501,121.0,34.0,120.0,34.0,120.0,35.0,121.0,35.0,121.0,34.0,65.82932042088822,high,high,China,0.04381608374209733
5502,127.0,34.0,126.0,34.0,126.0,35.0,127.0,35.0,127.0,34.0,89.09625456164886,high,medium,"Korea, Republic of",0.020379152060831962
5503,128.0,34.0,127.0,34.0,127.0,35.0,128.0,35.0,128.0,34.0,89.96300761905157,high,lowest,"Korea, Republic of",0.009889272659131648
5504,129.0,34.0,128.0,34.0,128.0,35.0,129.0,35.0,129.0,34.0,96.83285775336178,lowest,lowest,"Korea, Republic of",3.1689979085144557e-06
5506,132.0,34.0,131.0,34.0,131.0,35.0,132.0,35.0,132.0,34.0,89.51599896297382,highest,lowest,Japan,0.02629098036698653
5507,133.0,34.0,132.0,34.0,132.0,35.0,133.0,35.0,133.0,34.0,89.74034642164649,highest,low,Japan,0.05253866814847779
5508,134.0,34.0,133.0,34.0,133.0,35.0,134.0,35.0,134.0,34.0,89.53706600142932,highest,low,Japan,0.040761291519038415
5509,135.0,34.0,134.0,34.0,134.0,35.0,135.0,35.0,135.0,34.0,89.36532814657144,high,medium,Japan,0.0286482067086261
5510,136.0,34.0,135.0,34.0,135.0,35.0,136.0,35.0,136.0,34.0,88.73073097316792,highest,medium,Japan,0.06677579818395334
5511,137.0,34.0,136.0,34.0,136.0,35.0,137.0,35.0,137.0,34.0,85.9855337608879,highest,low,Japan,0.05083930939949797
5512,138.0,34.0,137.0,34.0,137.0,35.0,138.0,35.0,138.0,34.0,85.62508873242324,high,lowest,Japan,0.018219354959854675
5513,139.0,34.0,138.0,34.0,138.0,35.0,139.0,35.0,139.0,34.0,89.36151247678636,high,lowest,Japan,0.006963479507784474
5514,140.0,34.0,139.0,34.0,139.0,35.0,140.0,35.0,140.0,34.0,90.21428200039755,lowest,lowest,Japan,0.00010671642499198475
5516,-118.0,33.0,-119.0,33.0,-119.0,34.0,-118.0,34.0,-118.0,33.0,71.98678409498118,,lowest,United States,0.001243950883501965
5517,-117.0,33.0,-118.0,33.0,-118.0,34.0,-117.0,34.0,-117.0,33.0,88.85845691054449,medium,medium,United States,0.01642051048656981
5518,-116.0,33.0,-117.0,33.0,-117.0,34.0,-116.0,34.0,-116.0,33.0,76.57404127003795,medium,medium,United States,0.023880151036970623
5519,-115.0,33.0,-116.0,33.0,-116.0,34.0,-115.0,34.0,-115.0,33.0,62.34948971204951,low,medium,United States,0.01714509460358425
5520,-114.0,33.0,-115.0,33.0,-115.0,34.0,-114.0,34.0,-114.0,33.0,60.58746067749596,low,low,United States,0.008514976639088517
5521,-113.0,33.0,-114.0,33.0,-114.0,34.0,-113.0,34.0,-113.0,33.0,56.48007374432405,low,medium,United States,0.01949505481607829
5522,-112.0,33.0,-113.0,33.0,-113.0,34.0,-112.0,34.0,-112.0,33.0,61.818824008524345,medium,high,United States,0.030043042453447903
5523,-111.0,33.0,-112.0,33.0,-112.0,34.0,-111.0,34.0,-111.0,33.0,75.15962079267845,medium,high,United States,0.03330482478938253
5524,-110.0,33.0,-111.0,33.0,-111.0,34.0,-110.0,34.0,-110.0,33.0,84.35043112427682,low,medium,United States,0.016693083452523735
5525,-109.0,33.0,-110.0,33.0,-110.0,34.0,-109.0,34.0,-109.0,33.0,83.99083192246036,low,medium,United States,0.016931896717252367
5526,-108.0,33.0,-109.0,33.0,-109.0,34.0,-108.0,34.0,-108.0,33.0,84.3043742836175,lowest,medium,United States,0.016409379919125208
5527,-107.0,33.0,-108.0,33.0,-108.0,34.0,-107.0,34.0,-107.0,33.0,80.99762370348758,lowest,low,United States,0.013813956664394628
5528,-106.0,33.0,-107.0,33.0,-107.0,34.0,-106.0,34.0,-106.0,33.0,58.330683359902494,low,low,United States,0.01299353989278185
5529,-105.0,33.0,-106.0,33.0,-106.0,34.0,-105.0,34.0,-105.0,33.0,72.96669157815886,low,medium,United States,0.015278702234008729
5530,-104.0,33.0,-105.0,33.0,-105.0,34.0,-104.0,34.0,-104.0,33.0,58.25869009377617,low,high,United States,0.03978740634454192
5531,-103.0,33.0,-104.0,33.0,-104.0,34.0,-103.0,34.0,-103.0,33.0,59.386141942276424,low,highest,United States,0.09127314003104033
5532,-102.0,33.0,-103.0,33.0,-103.0,34.0,-102.0,34.0,-102.0,33.0,63.851534712695766,medium,highest,United States,0.17640249945352024
5533,-101.0,33.0,-102.0,33.0,-102.0,34.0,-101.0,34.0,-101.0,33.0,60.173422982866306,medium,highest,United States,0.15667640285302606
