fid,lat,lng
1294,86.50,34.50
1295,86.50,35.50
1296,86.50,36.50
1297,86.50,37.50
1298,86.50,38.50
1299,86.50,39.50
1300,86.50,40.50
1301,86.50,41.50
1302,86.50,42.50
1303,86.50,43.50
1304,86.50,44.50
1305,86.50,45.50
1306,86.50,46.50
1307,86.50,47.50
1308,86.50,48.50
1309,86.50,49.50
1310,86.50,50.50
1311,86.50,51.50
1312,86.50,52.50
1313,86.50,53.50
1314,86.50,54.50
1315,86.50,55.50
1316,86.50,56.50
1317,86.50,57.50
1318,86.50,58.50
1319,86.50,59.50
1320,86.50,60.50
1321,86.50,61.50
1322,86.50,62.50
1323,86.50,63.50
1324,86.50,64.50
1325,86.50,65.50
1326,86.50,66.50
1327,86.50,67.50
1328,86.50,68.50
1329,86.50,69.50
1330,86.50,70.50
1331,86.50,71.50
1332,86.50,72.50
1333,86.50,73.50
1334,86.50,74.50
1335,86.50,75.50
1336,86.50,76.50
1337,86.50,77.50
1338,86.50,78.50
1339,86.50,79.50
1340,86.50,80.50
1341,86.50,81.50
1342,86.50,82.50
1343,86.50,83.50
1344,86.50,84.50
1345,86.50,85.50
1346,86.50,86.50
1347,86.50,87.50
1348,86.50,88.50
1349,86.50,89.50
1350,86.50,90.50
1351,86.50,91.50
1352,86.50,92.50
1353,86.50,93.50
1354,86.50,94.50
1355,86.50,95.50
1356,86.50,96.50
1357,86.50,97.50
1358,86.50,98.50
1359,86.50,99.50
1360,86.50,100.50
1361,86.50,101.50
1362,86.50,102.50
1363,86.50,103.50
1364,86.50,104.50
1365,86.50,105.50
1366,86.50,106.50
1367,86.50,107.50
1368,86.50,108.50
1369,86.50,109.50
1370,86.50,110.50
1371,86.50,111.50
1372,86.50,112.50
1373,86.50,113.50
1374,86.50,114.50
1375,86.50,115.50
1376,86.50,116.50
1377,86.50,117.50
1378,86.50,118.50
1379,86.50,119.50
1380,86.50,120.50
1381,86.50,121.50
1382,86.50,122.50
1383,86.50,123.50
1384,86.50,124.50
1385,86.50,125.50
1386,86.50,126.50
1387,86.50,127.50
1388,86.50,128.50
1389,86.50,129.50
1390,86.50,130.50
1391,86.50,131.50
1392,86.50,132.50
1393,86.50,133.50
1394,86.50,134.50
1395,86.50,135.50
1396,86.50,136.50
1397,86.50,137.50
1398,86.50,138.50
1399,86.50,139.50
1400,86.50,140.50
1401,86.50,141.50
1402,86.50,142.50
1403,86.50,143.50
1404,86.50,144.50
1405,86.50,145.50
1406,86.50,146.50
1407,86.50,147.50
1408,86.50,148.50
1409,86.50,149.50
1410,86.50,150.50
1411,86.50,151.50
1412,86.50,152.50
1413,86.50,153.50
1414,86.50,154.50
1415,86.50,155.50
1416,86.50,156.50
1417,86.50,157.50
1418,86.50,158.50
1419,86.50,159.50
1420,86.50,160.50
1421,86.50,161.50
1422,86.50,162.50
1423,86.50,163.50
1424,86.50,164.50
1425,86.50,165.50
1426,86.50,166.50
1427,86.50,167.50
1428,86.50,168.50
1429,86.50,169.50
1430,86.50,170.50
1431,86.50,171.50
1432,86.50,172.50
1433,86.50,173.50
1434,86.50,174.50
1435,86.50,175.50
1436,86.50,176.50
1437,86.50,177.50
1438,86.50,178.50
1439,86.50,179.50
1440,85.50,-179.50
1441,85.50,-178.50
1442,85.50,-177.50
1443,85.50,-176.50
1444,85.50,-175.50
1445,85.50,-174.50
1446,85.50,-173.50
1447,85.50,-172.50
1448,85.50,-171.50
1449,85.50,-170.50
1450,85.50,-169.50
1451,85.50,-168.50
1452,85.50,-167.50
1453,85.50,-166.50
1454,85.50,-165.50
1455,85.50,-164.50
1456,85.50,-163.50
1457,85.50,-162.50
1458,85.50,-161.50
1459,85.50,-160.50
1460,85.50,-159.50
1461,85.50,-158.50
1462,85.50,-157.50
1463,85.50,-156.50
1464,85.50,-155.50
1465,85.50,-154.50
1466,85.50,-153.50
1467,85.50,-152.50
1468,85.50,-151.50
1469,85.50,-150.50
1470,85.50,-149.50
1471,85.50,-148.50
1472,85.50,-147.50
1473,85.50,-146.50
1474,85.50,-145.50
1475,85.50,-144.50
1476,85.50,-143.50
1477,85.50,-142.50
1478,85.50,-141.50
1479,85.50,-140.50
1480,85.50,-139.50
1481,85.50,-138.50
1482,85.50,-137.50
1483,85.50,-136.50
1484,85.50,-135.50
1485,85.50,-134.50
1486,85.50,-133.50
1487,85.50,-132.50
1488,85.50,-131.50
1489,85.50,-130.50
1490,85.50,-129.50
1491,85.50,-128.50
1492,85.50,-127.50
1493,85.50,-126.50
1494,85.50,-125.50
1495,85.50,-124.50
1496,85.50,-123.50
1497,85.50,-122.50
1498,85.50,-121.50
1499,85.50,-120.50
1500,85.50,-119.50
1501,85.50,-118.50
1502,85.50,-117.50
1503,85.50,-116.50
1504,85.50,-115.50
1505,85.50,-114.50
1506,85.50,-113.50
1507,85.50,-112.50
1508,85.50,-111.50
1509,85.50,-110.50
1510,85.50,-109.50
1511,85.50,-108.50
1512,85.50,-107.50
1513,85.50,-106.50
1514,85.50,-105.50
1515,85.50,-104.50
1516,85.50,-103.50
1517,85.50,-102.50
1518,85.50,-101.50
1519,85.50,-100.50
1520,85.50,-99.50
1521,85.50,-98.50
1522,85.50,-97.50
1523,85.50,-96.50
1524,85.50,-95.50
1525,85.50,-94.50
1526,85.50,-93.50
1527,85.50,-92.50
1528,85.50,-91.50
1529,85.50,-90.50
1530,85.50,-89.50
1531,85.50,-88.50
1532,85.50,-87.50
1533,85.50,-86.50
1534,85.50,-85.50
1535,85.50,-84.50
1536,85.50,-83.50
1537,85.50,-82.50
1538,85.50,-81.50
1539,85.50,-80.50
1540,85.50,-79.50
1541,85.50,-78.50
1542,85.50,-77.50
1543,85.50,-76.50
1544,85.50,-75.50
1545,85.50,-74.50
1546,85.50,-73.50
1547,85.50,-72.50
1548,85.50,-71.50
1549,85.50,-70.50
1550,85.50,-69.50
1551,85.50,-68.50
1552,85.50,-67.50
1553,85.50,-66.50
1554,85.50,-65.50
1555,85.50,-64.50
1556,85.50,-63.50
1557,85.50,-62.50
1558,85.50,-61.50
1559,85.50,-60.50
1560,85.50,-59.50
1561,85.50,-58.50
1562,85.50,-57.50
1563,85.50,-56.50
1564,85.50,-55.50
1565,85.50,-54.50
1566,85.50,-53.50
1567,85.50,-52.50
1568,85.50,-51.50
1569,85.50,-50.50
1570,85.50,-49.50
1571,85.50,-48.50
1572,85.50,-47.50
1573,85.50,-46.50
1574,85.50,-45.50
1575,85.50,-44.50
1576,85.50,-43.50
1577,85.50,-42.50
1578,85.50,-41.50
1579,85.50,-40.50
1580,85.50,-39.50
1581,85.50,-38.50
1582,85.50,-37.50
1583,85.50,-36.50
1584,85.50,-35.50
1585,85.50,-34.50
1586,85.50,-33.50
1587,85.50,-32.50
1588,85.50,-31.50
1589,85.50,-30.50
1590,85.50,-29.50
1591,85.50,-28.50
1592,85.50,-27.50
1593,85.50,-26.50
1594,85.50,-25.50
1595,85.50,-24.50
1596,85.50,-23.50
1597,85.50,-22.50
1598,85.50,-21.50
1599,85.50,-20.50
1600,85.50,-19.50
1601,85.50,-18.50
1602,85.50,-17.50
1603,85.50,-16.50
1604,85.50,-15.50
1605,85.50,-14.50
1606,85.50,-13.50
1607,85.50,-12.50
1608,85.50,-11.50
1609,85.50,-10.50
1610,85.50,-9.50
1611,85.50,-8.50
1612,85.50,-7.50
1613,85.50,-6.50
1614,85.50,-5.50
1615,85.50,-4.50
1616,85.50,-3.50
1617,85.50,-2.50
1618,85.50,-1.50
1619,85.50,-0.50
1620,85.50,0.50
1621,85.50,1.50
1622,85.50,2.50
1623,85.50,3.50
1624,85.50,4.50
1625,85.50,5.50
1626,85.50,6.50
1627,85.50,7.50
1628,85.50,8.50
1629,85.50,9.50
1630,85.50,10.50
1631,85.50,11.50
1632,85.50,12.50
1633,85.50,13.50
1634,85.50,14.50
1635,85.50,15.50
1636,85.50,16.50
1637,85.50,17.50
1638,85.50,18.50
1639,85.50,19.50
1640,85.50,20.50
1641,85.50,21.50
1642,85.50,22.50
1643,85.50,23.50
1644,85.50,24.50
1645,85.50,25.50
1646,85.50,26.50
1647,85.50,27.50
1648,85.50,28.50
1649,85.50,29.50
1650,85.50,30.50
1651,85.50,31.50
1652,85.50,32.50
1653,85.50,33.50
1654,85.50,34.50
1655,85.50,35.50
1656,85.50,36.50
1657,85.50,37.50
1658,85.50,38.50
1659,85.50,39.50
1660,85.50,40.50
1661,85.50,41.50
1662,85.50,42.50
1663,85.50,43.50
1664,85.50,44.50
1665,85.50,45.50
1666,85.50,46.50
1667,85.50,47.50
1668,85.50,48.50
1669,85.50,49.50
1670,85.50,50.50
1671,85.50,51.50
1672,85.50,52.50
1673,85.50,53.50
1674,85.50,54.50
1675,85.50,55.50
1676,85.50,56.50
1677,85.50,57.50
1678,85.50,58.50
1679,85.50,59.50
1680,85.50,60.50
1681,85.50,61.50
1682,85.50,62.50
1683,85.50,63.50
1684,85.50,64.50
1685,85.50,65.50
1686,85.50,66.50
1687,85.50,67.50
1688,85.50,68.50
1689,85.50,69.50
1690,85.50,70.50
1691,85.50,71.50
1692,85.50,72.50
1693,85.50,73.50
1694,85.50,74.50
1695,85.50,75.50
1696,85.50,76.50
1697,85.50,77.50
1698,85.50,78.50
1699,85.50,79.50
1700,85.50,80.50
1701,85.50,81.50
1702,85.50,82.50
1703,85.50,83.50
1704,85.50,84.50
1705,85.50,85.50
1706,85.50,86.50
1707,85.50,87.50
1708,85.50,88.50
1709,85.50,89.50
1710,85.50,90.50
1711,85.50,91.50
1712,85.50,92.50
1713,85.50,93.50
1714,85.50,94.50
1715,85.50,95.50
1716,85.50,96.50
1717,85.50,97.50
1718,85.50,98.50
1719,85.50,99.50
1720,85.50,100.50
1721,85.50,101.50
1722,85.50,102.50
1723,85.50,103.50
1724,85.50,104.50
1725,85.50,105.50
1726,85.50,106.50
1727,85.50,107.50
1728,85.50,108.50
1729,85.50,109.50
1730,85.50,110.50
1731,85.50,111.50
1732,85.50,112.50
1733,85.50,113.50
1734,85.50,114.50
1735,85.50,115.50
1736,85.50,116.50
1737,85.50,117.50
1738,85.50,118.50
1739,85.50,119.50
1740,85.50,120.50
1741,85.50,121.50
1742,85.50,122.50
1743,85.50,123.50
1744,85.50,124.50
1745,85.50,125.50
1746,85.50,126.50
1747,85.50,127.50
1748,85.50,128.50
1749,85.50,129.50
1750,85.50,130.50
1751,85.50,131.50
1752,85.50,132.50
1753,85.50,133.50
1754,85.50,134.50
1755,85.50,135.50
1756,85.50,136.50
1757,85.50,137.50
1758,85.50,138.50
1759,85.50,139.50
1760,85.50,140.50
1761,85.50,141.50
1762,85.50,142.50
1763,85.50,143.50
1764,85.50,144.50
1765,85.50,145.50
1766,85.50,146.50
1767,85.50,147.50
1768,85.50,148.50
1769,85.50,149.50
1770,85.50,150.50
1771,85.50,151.50
1772,85.50,152.50
1773,85.50,153.50
1774,85.50,154.50
1775,85.50,155.50
1776,85.50,156.50
1777,85.50,157.50
1778,85.50,158.50
1779,85.50,159.50
1780,85.50,160.50
1781,85.50,161.50
1782,85.50,162.50
1783,85.50,163.50
1784,85.50,164.50
1785,85.50,165.50
1786,85.50,166.50
1787,85.50,167.50
1788,85.50,168.50
1789,85.50,169.50
1790,85.50,170.50
1791,85.50,171.50
1792,85.50,172.50
1793,85.50,173.50
1794,85.50,174.50
1795,85.50,175.50
1796,85.50,176.50
1797,85.50,177.50
1798,85.50,178.50
1799,85.50,179.50
1800,84.50,-179.50
1801,84.50,-178.50
1802,84.50,-177.50
1803,84.50,-176.50
1804,84.50,-175.50
1805,84.50,-174.50
1806,84.50,-173.50
1807,84.50,-172.50
1808,84.50,-171.50
1809,84.50,-170.50
1810,84.50,-169.50
1811,84.50,-168.50
1812,84.50,-167.50
1813,84.50,-166.50
1814,84.50,-165.50
1815,84.50,-164.50
1816,84.50,-163.50
1817,84.50,-162.50
1818,84.50,-161.50
1819,84.50,-160.50
1820,84.50,-159.50
1821,84.50,-158.50
1822,84.50,-157.50
1823,84.50,-156.50
1824,84.50,-155.50
1825,84.50,-154.50
1826,84.50,-153.50
1827,84.50,-152.50
1828,84.50,-151.50
1829,84.50,-150.50
1830,84.50,-149.50
1831,84.50,-148.50
1832,84.50,-147.50
1833,84.50,-146.50
1834,84.50,-145.50
1835,84.50,-144.50
1836,84.50,-143.50
1837,84.50,-142.50
1838,84.50,-141.50
1839,84.50,-140.50
1840,84.50,-139.50
1841,84.50,-138.50
1842,84.50,-137.50
1843,84.50,-136.50
1844,84.50,-135.50
1845,84.50,-134.50
1846,84.50,-133.50
1847,84.50,-132.50
1848,84.50,-131.50
1849,84.50,-130.50
1850,84.50,-129.50
1851,84.50,-128.50
1852,84.50,-127.50
1853,84.50,-126.50
1854,84.50,-125.50
1855,84.50,-124.50
1856,84.50,-123.50
1857,84.50,-122.50
1858,84.50,-121.50
1859,84.50,-120.50
1860,84.50,-119.50
1861,84.50,-118.50
1862,84.50,-117.50
1863,84.50,-116.50
1864,84.50,-115.50
1865,84.50,-114.50
1866,84.50,-113.50
1867,84.50,-112.50
1868,84.50,-111.50
1869,84.50,-110.50
1870,84.50,-109.50
1871,84.50,-108.50
1872,84.50,-107.50
1873,84.50,-106.50
1874,84.50,-105.50
1875,84.50,-104.50
1876,84.50,-103.50
1877,84.50,-102.50
1878,84.50,-101.50
1879,84.50,-100.50
1880,84.50,-99.50
1881,84.50,-98.50
1882,84.50,-97.50
1883,84.50,-96.50
1884,84.50,-95.50
1885,84.50,-94.50
1886,84.50,-93.50
1887,84.50,-92.50
1888,84.50,-91.50
1889,84.50,-90.50
1890,84.50,-89.50
1891,84.50,-88.50
1892,84.50,-87.50
1893,84.50,-86.50
1894,84.50,-85.50
1895,84.50,-84.50
1896,84.50,-83.50
1897,84.50,-82.50
1898,84.50,-81.50
1899,84.50,-80.50
1900,84.50,-79.50
1901,84.50,-78.50
1902,84.50,-77.50
1903,84.50,-76.50
1904,84.50,-75.50
1905,84.50,-74.50
1906,84.50,-73.50
1907,84.50,-72.50
1908,84.50,-71.50
1909,84.50,-70.50
1910,84.50,-69.50
1911,84.50,-68.50
1912,84.50,-67.50
1913,84.50,-66.50
1914,84.50,-65.50
1915,84.50,-64.50
1916,84.50,-63.50
1917,84.50,-62.50
1918,84.50,-61.50
1919,84.50,-60.50
1920,84.50,-59.50
1921,84.50,-58.50
1922,84.50,-57.50
1923,84.50,-56.50
1924,84.50,-55.50
1925,84.50,-54.50
1926,84.50,-53.50
1927,84.50,-52.50
1928,84.50,-51.50
1929,84.50,-50.50
1930,84.50,-49.50
1931,84.50,-48.50
1932,84.50,-47.50
1933,84.50,-46.50
1934,84.50,-45.50
1935,84.50,-44.50
1936,84.50,-43.50
1937,84.50,-42.50
1938,84.50,-41.50
1939,84.50,-40.50
1940,84.50,-39.50
1941,84.50,-38.50
1942,84.50,-37.50
1943,84.50,-36.50
1944,84.50,-35.50
1945,84.50,-34.50
1946,84.50,-33.50
1947,84.50,-32.50
1948,84.50,-31.50
1949,84.50,-30.50
1950,84.50,-29.50
1951,84.50,-28.50
1952,84.50,-27.50
1953,84.50,-26.50
1954,84.50,-25.50
1955,84.50,-24.50
1956,84.50,-23.50
1957,84.50,-22.50
1958,84.50,-21.50
1959,84.50,-20.50
1960,84.50,-19.50
1961,84.50,-18.50
1962,84.50,-17.50
1963,84.50,-16.50
1964,84.50,-15.50
1965,84.50,-14.50
1966,84.50,-13.50
1967,84.50,-12.50
1968,84.50,-11.50
1969,84.50,-10.50
1970,84.50,-9.50
1971,84.50,-8.50
1972,84.50,-7.50
1973,84.50,-6.50
1974,84.50,-5.50
1975,84.50,-4.50
1976,84.50,-3.50
1977,84.50,-2.50
1978,84.50,-1.50
1979,84.50,-0.50
1980,84.50,0.50
1981,84.50,1.50
1982,84.50,2.50
1983,84.50,3.50
1984,84.50,4.50
1985,84.50,5.50
1986,84.50,6.50
1987,84.50,7.50
1988,84.50,8.50
1989,84.50,9.50
1990,84.50,10.50
1991,84.50,11.50
1992,84.50,12.50
1993,84.50,13.50
1994,84.50,14.50
1995,84.50,15.50
1996,84.50,16.50
1997,84.50,17.50
1998,84.50,18.50
1999,84.50,19.50
2000,84.50,20.50
2001,84.50,21.50
2002,84.50,22.50
2003,84.50,23.50
2004,84.50,24.50
2005,84.50,25.50
2006,84.50,26.50
2007,84.50,27.50
2008,84.50,28.50
2009,84.50,29.50
2010,84.50,30.50
2011,84.50,31.50
2012,84.50,32.50
2013,84.50,33.50
2014,84.50,34.50
2015,84.50,35.50
2016,84.50,36.50
2017,84.50,37.50
2018,84.50,38.50
2019,84.50,39.50
2020,84.50,40.50
2021,84.50,41.50
2022,84.50,42.50
2023,84.50,43.50
2024,84.50,44.50
2025,84.50,45.50
2026,84.50,46.50
2027,84.50,47.50
2028,84.50,48.50
2029,84.50,49.50
2030,84.50,50.50
2031,84.50,51.50
2032,84.50,52.50
2033,84.50,53.50
2034,84.50,54.50
2035,84.50,55.50
2036,84.50,56.50
2037,84.50,57.50
2038,84.50,58.50
2039,84.50,59.50
2040,84.50,60.50
2041,84.50,61.50
2042,84.50,62.50
2043,84.50,63.50
2044,84.50,64.50
2045,84.50,65.50
2046,84.50,66.50
2047,84.50,67.50
2048,84.50,68.50
2049,84.50,69.50
2050,84.50,70.50
2051,84.50,71.50
2052,84.50,72.50
2053,84.50,73.50
2054,84.50,74.50
2055,84.50,75.50
2056,84.50,76.50
2057,84.50,77.50
2058,84.50,78.50
2059,84.50,79.50
2060,84.50,80.50
2061,84.50,81.50
2062,84.50,82.50
2063,84.50,83.50
2064,84.50,84.50
2065,84.50,85.50
2066,84.50,86.50
2067,84.50,87.50
2068,84.50,88.50
2069,84.50,89.50
2070,84.50,90.50
2071,84.50,91.50
2072,84.50,92.50
2073,84.50,93.50
2074,84.50,94.50
2075,84.50,95.50
2076,84.50,96.50
2077,84.50,97.50
2078,84.50,98.50
2079,84.50,99.50
2080,84.50,100.50
2081,84.50,101.50
2082,84.50,102.50
2083,84.50,103.50
2084,84.50,104.50
2085,84.50,105.50
2086,84.50,106.50
2087,84.50,107.50
2088,84.50,108.50
2089,84.50,109.50
2090,84.50,110.50
2091,84.50,111.50
2092,84.50,112.50
2093,84.50,113.50
2094,84.50,114.50
2095,84.50,115.50
2096,84.50,116.50
2097,84.50,117.50
2098,84.50,118.50
2099,84.50,119.50
2100,84.50,120.50
2101,84.50,121.50
2102,84.50,122.50
2103,84.50,123.50
2104,84.50,124.50
2105,84.50,125.50
2106,84.50,126.50
2107,84.50,127.50
2108,84.50,128.50
2109,84.50,129.50
2110,84.50,130.50
2111,84.50,131.50
2112,84.50,132.50
2113,84.50,133.50
2114,84.50,134.50
2115,84.50,135.50
2116,84.50,136.50
2117,84.50,137.50
2118,84.50,138.50
2119,84.50,139.50
2120,84.50,140.50
2121,84.50,141.50
2122,84.50,142.50
2123,84.50,143.50
2124,84.50,144.50
2125,84.50,145.50
2126,84.50,146.50
2127,84.50,147.50
2128,84.50,148.50
2129,84.50,149.50
2130,84.50,150.50
2131,84.50,151.50
2132,84.50,152.50
2133,84.50,153.50
2134,84.50,154.50
2135,84.50,155.50
2136,84.50,156.50
2137,84.50,157.50
2138,84.50,158.50
2139,84.50,159.50
2140,84.50,160.50
2141,84.50,161.50
2142,84.50,162.50
2143,84.50,163.50
2144,84.50,164.50
2145,84.50,165.50
2146,84.50,166.50
2147,84.50,167.50
2148,84.50,168.50
2149,84.50,169.50
2150,84.50,170.50
2151,84.50,171.50
2152,84.50,172.50
2153,84.50,173.50
2154,84.50,174.50
2155,84.50,175.50
2156,84.50,176.50
2157,84.50,177.50
2158,84.50,178.50
2159,84.50,179.50
2160,83.50,-179.50
2161,83.50,-178.50
2162,83.50,-177.50
2163,83.50,-176.50
2164,83.50,-175.50
2165,83.50,-174.50
2166,83.50,-173.50
2167,83.50,-172.50
2168,83.50,-171.50
2169,83.50,-170.50
2170,83.50,-169.50
2171,83.50,-168.50
2172,83.50,-167.50
2173,83.50,-166.50
2174,83.50,-165.50
2175,83.50,-164.50
2176,83.50,-163.50
2177,83.50,-162.50
2178,83.50,-161.50
2179,83.50,-160.50
2180,83.50,-159.50
2181,83.50,-158.50
2182,83.50,-157.50
2183,83.50,-156.50
2184,83.50,-155.50
2185,83.50,-154.50
2186,83.50,-153.50
2187,83.50,-152.50
2188,83.50,-151.50
2189,83.50,-150.50
2190,83.50,-149.50
2191,83.50,-148.50
2192,83.50,-147.50
2193,83.50,-146.50
2194,83.50,-145.50
2195,83.50,-144.50
2196,83.50,-143.50
2197,83.50,-142.50
2198,83.50,-141.50
2199,83.50,-140.50
2200,83.50,-139.50
2201,83.50,-138.50
2202,83.50,-137.50
2203,83.50,-136.50
2204,83.50,-135.50
2205,83.50,-134.50
2206,83.50,-133.50
2207,83.50,-132.50
2208,83.50,-131.50
2209,83.50,-130.50
2210,83.50,-129.50
2211,83.50,-128.50
2212,83.50,-127.50
2213,83.50,-126.50
2214,83.50,-125.50
2215,83.50,-124.50
2216,83.50,-123.50
2217,83.50,-122.50
2218,83.50,-121.50
2219,83.50,-120.50
2220,83.50,-119.50
2221,83.50,-118.50
2222,83.50,-117.50
2223,83.50,-116.50
2224,83.50,-115.50
2225,83.50,-114.50
2226,83.50,-113.50
2227,83.50,-112.50
2228,83.50,-111.50
2229,83.50,-110.50
2230,83.50,-109.50
2231,83.50,-108.50
2232,83.50,-107.50
2233,83.50,-106.50
2234,83.50,-105.50
2235,83.50,-104.50
2236,83.50,-103.50
2237,83.50,-102.50
2238,83.50,-101.50
2239,83.50,-100.50
2240,83.50,-99.50
2241,83.50,-98.50
2242,83.50,-97.50
2243,83.50,-96.50
2244,83.50,-95.50
2245,83.50,-94.50
2246,83.50,-93.50
2247,83.50,-92.50
2248,83.50,-91.50
2249,83.50,-90.50
2250,83.50,-89.50
2251,83.50,-88.50
2252,83.50,-87.50
2253,83.50,-86.50
2254,83.50,-85.50
2255,83.50,-84.50
2256,83.50,-83.50
2257,83.50,-82.50
2258,83.50,-81.50
2259,83.50,-80.50
2260,83.50,-79.50
2261,83.50,-78.50
2262,83.50,-77.50
2263,83.50,-76.50
2264,83.50,-75.50
2265,83.50,-74.50
2266,83.50,-73.50
2267,83.50,-72.50
2268,83.50,-71.50
2269,83.50,-70.50
2270,83.50,-69.50
2271,83.50,-68.50
2272,83.50,-67.50
2273,83.50,-66.50
2274,83.50,-65.50
2275,83.50,-64.50
2276,83.50,-63.50
2277,83.50,-62.50
2278,83.50,-61.50
2279,83.50,-60.50
2280,83.50,-59.50
2281,83.50,-58.50
2282,83.50,-57.50
2283,83.50,-56.50
2284,83.50,-55.50
2285,83.50,-54.50
2286,83.50,-53.50
2287,83.50,-52.50
2288,83.50,-51.50
2289,83.50,-50.50
2290,83.50,-49.50
2291,83.50,-48.50
2292,83.50,-47.50
2293,83.50,-46.50
2294,83.50,-45.50
2295,83.50,-44.50
2296,83.50,-43.50
2297,83.50,-42.50
2298,83.50,-41.50
2299,83.50,-40.50
2300,83.50,-39.50
2301,83.50,-38.50
2302,83.50,-37.50
2303,83.50,-36.50
2304,83.50,-35.50
2305,83.50,-34.50
2306,83.50,-33.50
2307,83.50,-32.50
2308,83.50,-31.50
2309,83.50,-30.50
2310,83.50,-29.50
2311,83.50,-28.50
2312,83.50,-27.50
2313,83.50,-26.50
2314,83.50,-25.50
2315,83.50,-24.50
2316,83.50,-23.50
2317,83.50,-22.50
2318,83.50,-21.50
2319,83.50,-20.50
2320,83.50,-19.50
2321,83.50,-18.50
2322,83.50,-17.50
2323,83.50,-16.50
2324,83.50,-15.50
2325,83.50,-14.50
2326,83.50,-13.50
2327,83.50,-12.50
2328,83.50,-11.50
2329,83.50,-10.50
2330,83.50,-9.50
2331,83.50,-8.50
2332,83.50,-7.50
2333,83.50,-6.50
2334,83.50,-5.50
2335,83.50,-4.50
2336,83.50,-3.50
2337,83.50,-2.50
2338,83.50,-1.50
2339,83.50,-0.50
2340,83.50,0.50
2341,83.50,1.50
2342,83.50,2.50
2343,83.50,3.50
2344,83.50,4.50
2345,83.50,5.50
2346,83.50,6.50
2347,83.50,7.50
2348,83.50,8.50
2349,83.50,9.50
2350,83.50,10.50
2351,83.50,11.50
2352,83.50,12.50
2353,83.50,13.50
2354,83.50,14.50
2355,83.50,15.50
2356,83.50,16.50
2357,83.50,17.50
2358,83.50,18.50
2359,83.50,19.50
2360,83.50,20.50
2361,83.50,21.50
2362,83.50,22.50
2363,83.50,23.50
2364,83.50,24.50
2365,83.50,25.50
2366,83.50,26.50
2367,83.50,27.50
2368,83.50,28.50
2369,83.50,29.50
2370,83.50,30.50
2371,83.50,31.50
2372,83.50,32.50
2373,83.50,33.50
2374,83.50,34.50
2375,83.50,35.50
2376,83.50,36.50
2377,83.50,37.50
2378,83.50,38.50
2379,83.50,39.50
2380,83.50,40.50
2381,83.50,41.50
2382,83.50,42.50
2383,83.50,43.50
2384,83.50,44.50
2385,83.50,45.50
2386,83.50,46.50
2387,83.50,47.50
2388,83.50,48.50
2389,83.50,49.50
2390,83.50,50.50
2391,83.50,51.50
2392,83.50,52.50
2393,83.50,53.50
2394,83.50,54.50
2395,83.50,55.50
2396,83.50,56.50
2397,83.50,57.50
2398,83.50,58.50
2399,83.50,59.50
2400,83.50,60.50
2401,83.50,61.50
2402,83.50,62.50
2403,83.50,63.50
2404,83.50,64.50
2405,83.50,65.50
2406,83.50,66.50
2407,83.50,67.50
2408,83.50,68.50
2409,83.50,69.50
2410,83.50,70.50
2411,83.50,71.50
2412,83.50,72.50
2413,83.50,73.50
2414,83.50,74.50
2415,83.50,75.50
2416,83.50,76.50
2417,83.50,77.50
2418,83.50,78.50
2419,83.50,79.50
2420,83.50,80.50
2421,83.50,81.50
2422,83.50,82.50
2423,83.50,83.50
2424,83.50,84.50
2425,83.50,85.50
2426,83.50,86.50
2427,83.50,87.50
2428,83.50,88.50
2429,83.50,89.50
2430,83.50,90.50
2431,83.50,91.50
2432,83.50,92.50
2433,83.50,93.50
2434,83.50,94.50
2435,83.50,95.50
2436,83.50,96.50
2437,83.50,97.50
2438,83.50,98.50
2439,83.50,99.50
2440,83.50,100.50
2441,83.50,101.50
2442,83.50,102.50
2443,83.50,103.50
2444,83.50,104.50
2445,83.50,105.50
2446,83.50,106.50
2447,83.50,107.50
2448,83.50,108.50
2449,83.50,109.50
2450,83.50,110.50
2451,83.50,111.50
2452,83.50,112.50
2453,83.50,113.50
2454,83.50,114.50
2455,83.50,115.50
2456,83.50,116.50
2457,83.50,117.50
2458,83.50,118.50
2459,83.50,119.50
2460,83.50,120.50
2461,83.50,121.50
2462,83.50,122.50
2463,83.50,123.50
2464,83.50,124.50
2465,83.50,125.50
2466,83.50,126.50
2467,83.50,127.50
2468,83.50,128.50
2469,83.50,129.50
2470,83.50,130.50
2471,83.50,131.50
2472,83.50,132.50
2473,83.50,133.50
2474,83.50,134.50
2475,83.50,135.50
2476,83.50,136.50
2477,83.50,137.50
2478,83.50,138.50
2479,83.50,139.50
2480,83.50,140.50
2481,83.50,141.50
2482,83.50,142.50
2483,83.50,143.50
2484,83.50,144.50
2485,83.50,145.50
2486,83.50,146.50
2487,83.50,147.50
2488,83.50,148.50
2489,83.50,149.50
2490,83.50,150.50
2491,83.50,151.50
2492,83.50,152.50
2493,83.50,153.50
2494,83.50,154.50
2495,83.50,155.50
2496,83.50,156.50
2497,83.50,157.50
2498,83.50,158.50
2499,83.50,159.50
2500,83.50,160.50
2501,83.50,161.50
2502,83.50,162.50
2503,83.50,163.50
2504,83.50,164.50
2505,83.50,165.50
2506,83.50,166.50
2507,83.50,167.50
2508,83.50,168.50
2509,83.50,169.50
2510,83.50,170.50
2511,83.50,171.50
2512,83.50,172.50
2513,83.50,173.50
2514,83.50,174.50
2515,83.50,175.50
