fid,country,region,UN_cur,UN_ssp1,UN_ssp3,UN_ssp5,rurpopcur,rurpopssp1,rurpopssp3,rurpopssp5
34405,Democratic Republic of the Congo,Africa,1750419.75,777380.875,815294.375,796631.9375,373688.9063,757271.875,995457.6875,758463.9375
34406,Democratic Republic of the Congo,Africa,2132977,989869.1875,1126402.5,1096459.5,526610.3125,250718.2031,1401163.875,250910.6094
34407,Democratic Republic of the Congo,Africa,1838797.125,872270,1052391.5,1359256.75,402443.9375,238943.7656,1062963.5,239000.7031
34408,Democratic Republic of the Congo,Africa,1820905.5,745351.0625,794891.4375,822388.375,266938.9375,536080.125,705910.25,536203
34409,United Republic of Tanzania,Africa,741278.625,472796.1875,564457.1875,1069086.875,208362.7813,290228.4688,532669.8125,289738.5625
34410,United Republic of Tanzania,Africa,3603981.25,2370172.25,1738872.25,3450150.5,367791.0313,192989.8281,1082535.75,185589.8125
34411,United Republic of Tanzania,Africa,1803004,916863.5,824222.1875,1157916.375,318170.625,417447.125,881243,406030.8438
34412,United Republic of Tanzania,Africa,2086100,1736906.5,994515.25,3227010.25,520850.6875,1028648.25,1506768.125,999977.8125
34413,United Republic of Tanzania,Africa,2680547.5,2804324,1683329.375,5113222.5,563416.75,1148655.125,1690575,1116729.75
34414,United Republic of Tanzania,Africa,4238034,5345990.5,3433371,9974782,411307.2188,839348.25,1235041,815396
34415,United Republic of Tanzania,Africa,5272655.5,7391851.5,4420128.5,15198798,527513.6875,662907.8125,1564512.25,642698.9375
34416,United Republic of Tanzania,Africa,3014367.75,4827529.5,3154728,8634080,670078,932823.5625,1994084.875,907019.6875
34417,United Republic of Tanzania,Africa,3106263.5,2805346.75,2228664.5,5010835.5,476681.9688,938298,1374378.875,911496.3125
34418,United Republic of Tanzania,Africa,1431309,2975278.5,1414762.125,7197127,923877.125,1030849.75,2668341.75,1000798.313
34419,United Republic of Tanzania,Africa,10261.54785,12064.8916,9946.849609,9401.791016,2243.29834,550.8294678,6075.108398,535.3878784
34451,British Indian Ocean Territory,UNKNOWN,0,0,0,0,0,0,0,0
34452,British Indian Ocean Territory,UNKNOWN,0,0,0,0,0,0,0,0
34482,Indonesia,South Asia,0,0,0,0,0,0,0,0
34483,Indonesia,South Asia,0,0,0,0,0,0,0,0
34484,Indonesia,South Asia,3194716.25,2965877,3717268.5,2133762.5,1255526.5,797264.375,1569149.25,789759.3125
34485,Indonesia,South Asia,5912705,6525786,7927134,4345729,2209652.25,891827.0625,2807979.5,882390.3125
34486,Indonesia,South Asia,6733.655273,2490.525391,3768.349121,2030.213135,24656.73828,13100.47754,32518.49219,12968.25293
34487,Indonesia,South Asia,34295.89063,17664.93164,25297.46289,14458.41602,168851.4063,122854.6953,201619.25,121762.2109
34492,Indonesia,South Asia,0,0,0,0,0,0,0,0
34499,Indonesia,South Asia,4545120.5,4322085,5582960,2787929,1140389.5,922717.4375,1489577,914245
34500,Indonesia,South Asia,923877.9375,750164.5625,1160267.125,575341.375,133511.0938,114398.2969,177805.6406,113303.0313
34501,Indonesia,South Asia,0,0,0,0,0,0,0,0
34502,Indonesia,South Asia,0,0,0,0,0,0,0,0
34503,Indonesia,South Asia,0,0,0,0,0,0,0,0
34504,Indonesia,South Asia,0,0,0,0,0,0,0,0
34512,Indonesia,South Asia,0,0,0,0,0,0,0,0
34513,Indonesia,South Asia,0,0,0,0,0,0,0,0
34514,Indonesia,South Asia,0,0,0,0,0,0,0,0
34517,Indonesia,South Asia,24582.95898,23234.78516,23377.25977,23755.17383,1879.689697,984.9780273,1893.372559,984.6994019
34518,Indonesia,South Asia,416616.4375,396584.6875,407786.0625,407657.5,27653.50977,26788.12305,37490.34766,26694.56836
34519,Indonesia,South Asia,1391778.5,1249151.75,1431217.5,1378258,56446.31641,54898.96875,76718.09375,54696.70703
34520,Indonesia,South Asia,1301738.375,1332002,1315323.625,1333811.75,47060.5,45237.08984,63465.63672,45092.63672
34521,Papua New Guinea,Oceania,1720602,1787239.875,1773065.375,1796709.375,61790.25,95299.98438,122816.4453,95423.54688
34522,Papua New Guinea,Oceania,933233.3125,1052592.75,1085409.75,1031104.375,336797.5625,233728.4844,607360,233782.4063
34523,Papua New Guinea,Oceania,775797.5625,917671.5,849473.4375,812862.875,652772.3125,129594.7422,1084034.5,129597.0625
34524,Papua New Guinea,Oceania,946754.6875,1458151.375,1167709.75,997678.1875,235047.9063,85828.47656,278295.0313,85832.39063
34525,Papua New Guinea,Oceania,923386.8125,940880.3125,1014654.563,930675.25,359743.8438,288135.5,510273.0625,288133.4375
34526,Papua New Guinea,Oceania,121866.2813,126241.6797,124988.7969,120130.0313,31104.4375,34984.67969,44926.5625,34998.44922
34527,Papua New Guinea,Oceania,7202.21582,8028.19873,10843.7959,7762.970703,1042.057983,1028.311279,2022.604858,1028.850098
34528,Papua New Guinea,Oceania,42917.30469,43166.14844,43313.55859,43302.92578,5622.192383,9088.994141,11712.13574,9089.600586
34529,Papua New Guinea,Oceania,179890.6875,179741.2656,179855.2969,179614.6406,36536.6875,58759.55859,75716.86719,58768.62109
34530,Papua New Guinea,Oceania,219483.7031,219779.4688,220634.125,220186.9375,97310.39063,152669.0938,203569.7813,152639.9844
34531,Papua New Guinea,Oceania,160336.9219,170631.125,165354.9063,161106.4844,20958.60938,12685.26074,40455.14453,12685.78613
34532,Papua New Guinea,Oceania,0,0,0,0,0,0,0,0
34534,Papua New Guinea,Oceania,0,0,0,0,0,0,0,0
34535,Papua New Guinea,Oceania,0,0,0,0,0,0,0,0
34539,Solomon Islands,Oceania,0,0,0,0,0,0,0,0
34556,Tuvalu,Oceania,0,0,0,0,0,0,0,0
34658,Peru,South America,0,0,0,0,0,0,0,0
34659,Peru,South America,523650.2813,378130.1563,1310553.875,830167.75,174984.9844,66320.75781,207734.0156,59786.88281
34660,Peru,South America,3173141.75,3930344.75,8990512,5018190.5,478011.5313,82284.16406,561728.75,74406.36719
34661,Peru,South America,1914833.375,2181231,4522938,2667786,230447.375,74861.02344,274157.7188,68312.03906
34662,Peru,South America,882586.4375,854286.1875,2011900.75,1076466,233943.875,55276.83203,291687.9063,49457.28906
34663,Peru,South America,1079683,1125272.625,1501189,1177637.25,113571.2031,57754.30859,172583.1406,51233.80078
34664,Peru,South America,1196869.25,1211763,1227849.75,1283068,34787.33594,32697.87109,55809.31641,28944.43555
34665,Peru,South America,1393468.625,1412957,1440007.375,1487190.75,4783.736328,4709.016602,7995.37793,4086.953125
34666,Brazil,South America,1460747,1469433.75,1499398.25,1529443.5,2057.689209,2057.727051,2560.688477,2057.727051
34667,Brazil,South America,1456233.75,1434910.375,1468025.625,1487590.5,1409.511963,1412.609985,1445.401855,1412.609985
34668,Brazil,South America,1387217.5,1335001.25,1364996.125,1390350.25,5211.711914,5300.747559,6453.428711,5300.747559
34669,Brazil,South America,1371040.625,1293951.75,1325362.625,1584263.375,45196.08594,46352.70313,56160.07031,46348.07813
34670,Brazil,South America,1306314.5,1209853.625,1248095.875,1292202,2973.779297,3031.76416,3759.696289,3033.979004
34671,Brazil,South America,1384297.375,1299103.25,1352157.625,1409725.125,12250.29688,12432.05762,15530.98828,12432.29492
34672,Brazil,South America,1418536.625,1354279,1421938.375,1446169.75,826.8189697,914.8245239,1066.753906,914.8245239
34673,Brazil,South America,1377367.25,1323339,1398896.25,1420456.625,314.2595215,367.7513123,408.3022461,367.7861328
34674,Brazil,South America,1455084.75,1405371.75,1488026.375,1533544.75,238.0675964,308.4537659,317.2540894,308.5329895
34675,Brazil,South America,1352118.625,1305037.875,1376987.625,1422688.375,14224.56445,14345.76465,17433.3125,14552.37402
34676,Brazil,South America,1370221.75,1325396,1390078.75,1428343.625,2353.191162,3007.440918,3109.015137,3007.440918
34677,Brazil,South America,1475995.5,1434902.875,1506240,1581511.875,8406.691406,8642.330078,10409.71387,8646.425781
34678,Brazil,South America,1515436.125,1473313,1539299.25,1637413.375,11340.5625,11481.0752,13885.00098,11482.26855
34679,Brazil,South America,1306074.5,1275062.625,1311057.625,1341895.75,2848.024414,2855.902588,3542.122314,2856.703857
34680,Brazil,South America,1216139.25,1197481.125,1216706.375,1521681.375,3406.270508,3431.128906,4320.883301,3431.128906
34681,Brazil,South America,1034438.125,1017133.563,1019518.25,1098121.75,1791.908936,1785.726563,2226.455078,1785.726563
34682,Brazil,South America,1116546.5,1097951.625,1091504.625,1154590.75,12888.31543,12915.56348,16348.26953,12915.56348
34683,Brazil,South America,966659.375,950821.0625,949259,1046490.875,3091.258057,3196.674561,3994.374756,3196.674561
34684,Brazil,South America,1020648.5,1012611.375,1026824.25,1341703.75,9210.382813,9524.575195,11775.93262,9524.575195
34685,Brazil,South America,1171431.375,1148620.375,1187652.125,1638992.5,1655.179932,1768.067993,2092.725586,1768.237183
34686,Brazil,South America,879705.3125,852481.1875,853188.9375,796278.4375,319.8630371,298.3427124,355.1054382,298.3427124
34687,Brazil,South America,1167245.125,1139647.5,1157274.125,1072686.75,2612.816895,2577.813232,3277.488037,2577.813232
34688,Brazil,South America,2353070,2338510.75,2613968.5,4150333.75,97492.67188,97676.52344,120846.6016,97674.85938
34689,Brazil,South America,4553242,4797784,4517501.5,6814729,121920.625,126006.3906,153914.0781,125670.3516
34690,Brazil,South America,3162004.5,3656092.75,3195483.5,3392761,179185.0938,184638.3281,224132.4063,184067.2031
34691,Brazil,South America,2962427.5,3828807,3261455.5,3492042.5,97317.60938,99252.57031,120110.2031,98985.10938
34692,Brazil,South America,3097847.75,2129786.25,3023835,2808387.75,212472.5938,141791.9219,160509.2344,141267.0469
34693,Brazil,South America,6605546.5,3926395.5,4990112,4531025,96702.71875,97393.4375,118698.3594,97191.75781
34694,Brazil,South America,3096716.5,1608726.875,1626004.875,1719960,15044.75391,14768.49609,17889.99219,14747.13867
34695,Brazil,South America,2342225,1340049.875,1428022.5,1428111.625,129360.4844,99693.96094,90381.90625,97596.71094
34696,Brazil,South America,2422928.25,1914366.875,1868951.5,2094803.75,135912.5469,77653.09375,92826.53125,77296.78125
34697,Brazil,South America,3978302,2959491.75,3306857.5,3253882.5,164813.7656,110486.3906,129391.5781,109537.6406
34698,Brazil,South America,3358118.25,1859765.625,2086863.75,2648635,138313.0156,62093.75781,67425.51563,60456.64063
34699,Brazil,South America,4106660.5,1949249.375,2171453.25,2721942.75,102519.4922,92463.84375,110650.625,91900.28906
34700,Brazil,South America,6203766,2487054.5,3522816.5,5574386,133501.9219,50233.72266,59609.77344,50067.55469
34701,Brazil,South America,9252239,4131963,5249175,6946173,35389.85547,11857.19629,14271.91797,11816.87207
34702,Brazil,South America,6556380,3777168.5,5136218.5,5368030.5,108465.5,37863.76172,39719.39844,37628.85156
34703,Brazil,South America,5579235,3373622.5,3740732.5,4158095.5,119645.7734,23136.45898,27018.57617,23023.95313
34704,Brazil,South America,3848846,3319933.5,3130801.5,4371526,10630.12891,3218.552734,2955.755859,3203.826416
34705,Brazil,South America,15664.35352,18970.08594,19892.13867,82468.07813,466.1782532,317.522522,381.422699,316.8663635
34752,Angola,Africa,624108.3125,525405.5,3135189.25,1145273.5,214587.2656,388601.2813,555116.0625,372096.625
34753,Angola,Africa,1838047.75,1029858.375,6455847.5,1601968.875,134693.3125,260940.2188,357646.1563,240854.7969
34754,Angola,Africa,2935251,1245530.875,10847953,1796358.875,197808.625,324853.7188,486638.6563,288144.25
34755,Angola,Africa,1847704.5,744317.5,9437954,960926.4375,46116.875,0,7291.571289,0
34756,Angola,Africa,1460365.625,606616.25,4624009,823534.6875,184069.2969,201158.8438,338488.8125,201107.4063
34757,Democratic Republic of the Congo,Africa,2378371.75,1066092.625,2317680,1741269.625,336003.1875,668882.0625,887487.4375,669060.6875
34758,Democratic Republic of the Congo,Africa,3522010.25,1591233.25,3989372,3049768.75,292810.8438,491366.75,779464.75,492016.2813
34759,Angola,Africa,2029563.25,1042558.25,2160853,1607965.875,586586.875,319628.875,1555082.875,319870.2813
34760,Angola,Africa,1365672.125,590544.6875,1325993.5,805868.3125,1139565.25,9033.923828,3026605.5,9145.696289
34761,Democratic Republic of the Congo,Africa,2130958.25,997782.125,2023996.625,1330933.25,1064130.125,66259.41406,2829447.5,66148.89063
34762,Democratic Republic of the Congo,Africa,2250912.75,1013488.813,2245156,1443392.125,1149313.5,0,3014866.25,0
34763,Democratic Republic of the Congo,Africa,3198674,2894902.25,3572521.75,2680212.5,707280.125,0,1644640,0
34764,Democratic Republic of the Congo,Africa,2091441.875,1088885.125,1290678.375,1104997.375,529870.5,812582.1875,1211773.75,811892
34765,Democratic Republic of the Congo,Africa,1609938.375,808825.375,956752.625,1160314.625,590599.8125,1197647.625,1565957.25,1196937.625
34766,Democratic Republic of the Congo,Africa,1605834.75,724242.3125,779751.1875,844598.8125,290599.2813,590447.625,772201.3125,590837.0625
34767,Democratic Republic of the Congo,Africa,1486747.125,693311.125,806948,955898.1875,242904.9844,491906.5313,643187.1875,492395.3438
34768,Democratic Republic of the Congo,Africa,1753587.5,752629.3125,862383.1875,996688.625,309828.125,630289.8125,824117.9375,630642.5625
34769,United Republic of Tanzania,Africa,762971,525692.8125,651256.9375,964215.6875,204947.4219,399217.125,521113.125,399020.875
34770,United Republic of Tanzania,Africa,4407262,3120392.5,2523116,4578160.5,272862.5625,421363,725359.125,410385.9063
34771,United Republic of Tanzania,Africa,2578669,1287725,1092853,1644076.625,304581.25,586042.9375,855956.875,570707.6875
34772,United Republic of Tanzania,Africa,2171105.25,1000974.125,990608.6875,1060094.25,50551.30469,98837.74219,144603.2344,96200.89844
34773,United Republic of Tanzania,Africa,1917519,856276.375,907283.4375,862856.6875,50126.99219,100245.5938,147178.2188,97478.57031
34774,United Republic of Tanzania,Africa,1784114.75,1190542.125,1032744.125,1810224.25,132850.2031,251772.7344,366595.875,245146.2656
34775,United Republic of Tanzania,Africa,2919563,4427057.5,3070711,13058627,798677.8125,124225.8203,2349622.5,120988.1172
34776,United Republic of Tanzania,Africa,2744997.5,3686181.5,2724346.25,10980974,1109984,1115436.5,3204433.5,1080954.625
34777,United Republic of Tanzania,Africa,4134965,4235947.5,5044284.5,12598478,977527.25,1870801.5,2729396.5,1816555.25
34778,United Republic of Tanzania,Africa,4428459.5,5581171.5,2658556.25,12968560,581950.4375,881804.9375,1745095.375,856320.3125
34779,United Republic of Tanzania,Africa,136173.2656,163196.3125,98785.10156,510079.9063,58480.02734,93188.77344,166772.4688,90497.26563
34811,British Indian Ocean Territory,UNKNOWN,0,0,0,0,0,0,0,0
34845,Indonesia,South Asia,2043611,1103798.375,2131934.5,1007628.5,609141.5,349198.375,744897.375,345641.5938
34846,Indonesia,South Asia,10455961,7531806.5,13202191,6314009,4274440,1111819.375,4648370.5,1100348.125
34847,Indonesia,South Asia,15328392,11073146,16215041,8706924,7066241.5,1659848,7485224.5,1642843.875
34848,Indonesia,South Asia,6651041,5070614,6806190,3747362.75,2130745.75,527217.875,2076164.25,521663.6875
34849,Indonesia,South Asia,484142.0313,213697.0938,333263.8125,199799.2188,74903.50781,14800.37207,67824.14844,14647.01953
34850,Indonesia,South Asia,5150465.5,4292401.5,5609929,3034046.25,1434232.375,90697.32031,1164293.75,89765.5
34851,Indonesia,South Asia,6945527.5,6915793.5,8427025,4352212.5,968748.125,384131.5313,1230386,380033.0625
34852,Indonesia,South Asia,1119679.5,1156262.25,1403874.25,722491.125,268236.5625,41714.4375,303574.9063,41283.875
34853,Indonesia,South Asia,632300.8125,631426.375,769140.875,392718.8125,103630.0938,14159.66602,138177.2813,14008.41406
34854,Indonesia,South Asia,0,0,0,0,0,0,0,0
34855,Indonesia,South Asia,0,0,0,0,0,0,0,0
34860,Indonesia,South Asia,0,0,0,0,0,0,0,0
34864,Indonesia,South Asia,0,0,0,0,0,0,0,0
34871,Indonesia,South Asia,0,0,0,0,0,0,0,0
34872,Indonesia,South Asia,0,0,0,0,0,0,0,0
34874,Indonesia,South Asia,135764,146852.5156,182993.4688,138228.125,14079.82031,13789.25781,19156.38281,13727.13477
34878,Indonesia,South Asia,368423.0625,344408.1563,456338.6563,388809.5,14372.61523,14034.60645,19539.30469,13974.57324
34879,Indonesia,South Asia,1018548.438,970027.5,1131875.125,992026.6875,66742.71875,65107.42578,90596.375,64842.04297
34880,Papua New Guinea,Oceania,1068623.375,1000817.938,1116860.125,1054824.5,38574.48828,39819.03516,55876,39674
34881,Papua New Guinea,Oceania,1213903.875,1160134.375,1201541.25,1208412.375,36866.125,60402.21484,78053.21875,60443.8125
34882,Papua New Guinea,Oceania,1045715.5,1040229.375,1036987.438,1060794,139343.9375,76303.92188,283681.875,76300.8125
34883,Papua New Guinea,Oceania,775068.0625,923741.8125,826472.875,800100.875,436905,231430.625,853330.25,231421.1563
34884,Papua New Guinea,Oceania,781675.3125,866675.6875,920980.8125,822044.6875,364578.875,65437.53906,404831.5625,65434.41406
34885,Papua New Guinea,Oceania,753302.9375,926640.25,949216.625,777714.6875,719124.75,6539.124512,205622.4219,6546.349609
34886,Papua New Guinea,Oceania,954756.75,1771164.875,1326956.125,1055813.5,263080.4688,205533.7344,384267.6875,204857.6875
34887,Papua New Guinea,Oceania,190730.5469,195217.7031,200774.5938,191733.9531,102282.7891,111001.1797,182061.5156,110535.5078
34888,Papua New Guinea,Oceania,0,0,0,0,0,0,0,0
34889,Papua New Guinea,Oceania,39074.88281,39195.67188,39219.71484,39042.65625,5454.1875,8938.626953,11521.72852,8939.304688
34890,Papua New Guinea,Oceania,51379.55469,51537.125,51507.95313,51436.70313,7137.189453,11663.43945,15043.98145,11664.58691
34891,Papua New Guinea,Oceania,0,0,0,0,0,0,0,0
34894,Papua New Guinea,Oceania,0,0,0,0,0,0,0,0
34895,Solomon Islands,Oceania,58669.47656,56382.61719,61138.98047,59425.94531,28024.61133,1159.330566,55594.20313,1159.330566
34896,Solomon Islands,Oceania,0,0,0,0,0,0,0,0
34897,Solomon Islands,Oceania,0,0,0,0,0,0,0,0
34916,Tuvalu,Oceania,0,0,0,0,0,0,0,0
34917,Tuvalu,Oceania,0,0,0,0,0,0,0,0
34959,French Polynesia,Oceania,0,0,0,0,0,0,0,0
35020,Peru,South America,3824671.5,2557770.5,6574416,4072157.25,208348.125,40741.91016,214858.0469,36507.03516
35021,Peru,South America,5210919.5,4211398.5,8579908,5528526,384157.375,103152.2656,447486.9375,92135.21094
35022,Peru,South America,672023,689572.6875,1610644.625,899714.375,109490.6875,29985.10938,133664.0313,27122.36523
35023,Peru,South America,1054930.75,1128879.375,1328930,1226951.875,53107.66797,42586.26953,78026.28906,37864.39844
35024,Peru,South America,969273.25,1054182.875,1071212.75,1117384.875,53420.66016,35548.46875,86147.8125,31441.05664
35025,Brazil,South America,1368006.5,1436111.75,1452120.875,1523938.75,55810.41406,5346.124023,88921.14063,4810.458496
35026,Brazil,South America,1455464.875,1495947.875,1593813.625,2364649.25,119066.3594,122880.9766,150754.1094,122776.9141
35027,Brazil,South America,1262414.25,1252146,1296602.75,1631531.875,41277.44141,42245.68359,52033.96094,42202.93359
35028,Brazil,South America,1141276.25,1094529.875,1124737.5,1176778.125,7581.252441,7702.145996,9479.686523,7702.145996
35029,Brazil,South America,1194193.875,1110934.125,1140317.25,1243562.5,26454.85938,27167.86133,32655.09961,27167.86133
35030,Brazil,South America,1400888,1277159.875,1314462.25,1347526.125,1828.422241,1888.363647,2290.291504,1888.363647
35031,Brazil,South America,1314204.125,1209773.375,1254145.5,1292218.25,699.9844971,700.5797119,899.7194824,700.5797119
35032,Brazil,South America,1270707.5,1183429.125,1242227.875,1297884,17605.625,18065.05078,22497.80078,18065.05078
35033,Brazil,South America,1300021.25,1231146.375,1296424.25,1307406.875,5482.089844,5531.834473,6821.986328,5531.834473
35034,Brazil,South America,1090867.625,1047964.563,1103182.875,1115230.5,6597.356934,6720.607422,8213.44043,6723.912598
35035,Brazil,South America,1323409.875,1282662.75,1347497.25,1465181.875,44614.91406,45217.60547,54254.34766,45217.60547
35036,Brazil,South America,1416207.5,1388684,1448940.875,1563225,4144.227539,4209.901855,5160.887207,4210.51123
35037,Brazil,South America,1326927.75,1281827.75,1341354,1417553,61622.55859,63503.19141,76920.85938,63747.85156
35038,Brazil,South America,1397145,1347335.25,1408825.75,1786153.375,8434.647461,8465.40332,10288.46875,8465.40332
35039,Brazil,South America,1242073.75,1191668.125,1245802.75,1371965.75,1526.767944,1526.741089,1926.385986,1526.741089
35040,Brazil,South America,1388547.25,1342444.875,1432495.625,2197736.5,21110.99023,21110.12695,26387.78125,21110.12695
35041,Brazil,South America,1201494.625,1150435.5,1178771.5,1179878.125,432.0398254,284.6117859,299.9721985,284.6991272
35042,Brazil,South America,1195292.25,1165067.625,1180724,1168584.625,1882.727417,1824.942627,2303.556396,1825.015137
35043,Brazil,South America,1434574.5,1414686.875,1416516.875,1390332.75,2041.464355,2080.07666,2613.54834,2080.062012
35044,Brazil,South America,1244155.75,1248721.375,1279671.375,1353023.125,878.9076538,916.4038086,1088.579468,916.1756592
35045,Brazil,South America,1585459.875,1617959.25,1777514.625,2926757.5,30732.42773,31643.82617,39084.54688,31654.74414
35046,Brazil,South America,1193908.75,1180918.625,1176007.625,1116271.125,103.98629,102.9498672,125.3845291,102.9498672
35047,Brazil,South America,949668.6875,929627.1875,938175.8125,878436.4375,903.5081787,897.0402832,1144.098145,897.0531006
35048,Brazil,South America,1139027.25,1130978.625,1251123,1762480.625,3695.186035,3716.689941,4646.914063,3716.785645
35049,Brazil,South America,3437445,3828596.75,3700727,4243207,38145.28906,35597.32813,43543.91797,35564.91797
35050,Brazil,South America,5019806,6974273.5,7560692,6688706.5,97236.61719,99240.75,120628.4375,98934.25781
35051,Brazil,South America,5780183.5,7018950.5,8749645,7436134,52730.96875,51845.99609,63168.72266,51785.74609
35052,Brazil,South America,3482671.5,2222159.5,2687297.25,2216720.25,82858.25,84960.50781,103398.1016,84893.90625
35053,Brazil,South America,6736742.5,3045363.5,3750158.5,3301066.5,97919.29688,101189.5391,123524.9375,101104.2422
35054,Brazil,South America,4943757,1721155.25,2946747,2818512,67179.42969,69847.78125,85015.32031,69840.46094
35055,Brazil,South America,2715614,1945333.875,1840855.875,1697103.625,48240.24219,50029.09375,60817.19531,49987.11719
35056,Brazil,South America,2890950.75,3146174,3094805.75,3770102.25,58478.75781,59284.30859,72267.32813,59224.57813
35057,Brazil,South America,6197906,3847373.75,4291208,5699961.5,103148.6406,105158.7266,127866.3203,104610.7344
35058,Brazil,South America,6866156.5,3913434.25,4551199.5,5950228.5,154630.0313,121152.3125,145157.7344,119881.9688
35059,Brazil,South America,4944367,2500712,2906248.25,4246400,176328.8438,73374.09375,71023.21875,72773.78125
35060,Brazil,South America,8297850.5,2561871.75,3264157.5,4604888,107669.6094,37741.82813,38237.61328,37305.70313
35061,Brazil,South America,8225710,2571943.25,3942324,4587669,94654.14844,18792.61523,19403.11523,18057.85352
35062,Brazil,South America,7091839,2622128.5,3637940.75,4071519.5,69844.9375,29351.08594,29354.79297,29227.99805
35063,Brazil,South America,8196246,3684409.25,3931782.75,4742650.5,169204.0938,73870.52344,87082.78906,73571.98438
35064,Brazil,South America,3298708.75,3056770,3083036.75,5095111,4577.90918,60.44244003,71.21782684,60.17547607
35065,Brazil,South America,179138.6094,211547.1563,231246.6094,411478.8438,130.7711334,53.4770813,61.86459732,53.17218399
35085,Saint Helena,Oceania,0,0,0,0,0,0,0,0
35112,Angola,Africa,36196,23234.89648,183550.7656,33228.53125,2005.680054,3959.734619,5208.435059,4018.693115
35113,Angola,Africa,1396494.125,686455.375,6518745,1543986.25,84828.58594,156180.2813,214571.6719,158369.0625
35114,Angola,Africa,4689909.5,1335290.875,12466200,3693080,338840.0625,46839.36328,160838.5469,47550.57422
35115,Angola,Africa,3305695.5,1313952.75,15891512,1681470.625,1164022.5,0,8482.251953,0
35116,Angola,Africa,1676820.5,587773.9375,6488163.5,1022068,99572.03125,25489.52148,143376.1719,25486.14648
35117,Angola,Africa,1314109.375,567506,1327745.75,787811,336158,650923.375,891768.75,650668
35118,Angola,Africa,3737269,1540963.375,3471136.75,3005117.25,321975.25,655987.5,857065.6875,656060.3125
35119,Angola,Africa,2606005.75,1127995.875,5505684.5,1899770.5,200987.6406,407849.1563,534654.0625,410693.8438
35120,Angola,Africa,1557244,644887.0625,4428044.5,805313.9375,363764.5938,393793.5,967697.75,400787.125
35121,Angola,Africa,1168739.25,498765.1563,2695642,549592.5625,494519.5938,264257.5625,1314782.875,268199.25
35122,Democratic Republic of the Congo,Africa,1847496.75,782145.3125,906416.875,840667.5,722487.6875,94189.77344,1921540.125,94388.19531
35123,Democratic Republic of the Congo,Africa,2073275.25,929135.0625,1050717.5,967009.9375,1123110,88404.53125,2988635.5,88489.95313
35124,Democratic Republic of the Congo,Africa,2560269.75,1149451.625,1292179,1444699.875,339518.7813,606327.625,877081.1875,606617.375
35125,Democratic Republic of the Congo,Africa,1766186.75,778656.5,881093.4375,982802.4375,548134.875,1116283.5,1458466.75,1115966.625
35126,Democratic Republic of the Congo,Africa,1693115.625,762691.6875,933843.5,1175031,891673.4375,539721.875,2361561.25,539734.9375
35127,Democratic Republic of the Congo,Africa,1720966,780216.5,960611.3125,1208322.25,643690.25,514201.3438,1690875.625,515048.5
35128,Democratic Republic of the Congo,Africa,1264731.25,528548.375,627859.9375,683386.6875,357519.0625,721107.1875,943218.0625,722025.9375
35129,Democratic Republic of the Congo,Africa,1215354.5,1143907,1653996.875,1938363.125,337299.25,679653.125,888555.75,679481.9375
35130,United Republic of Tanzania,Africa,931124.125,835225.6875,1054814.75,1842702.875,228002.8125,432080.75,606169.0625,424381.625
35131,United Republic of Tanzania,Africa,2798562.75,2969010.5,1733239.875,5526795.5,643289.375,1195461,1735952,1162316.75
35132,United Republic of Tanzania,Africa,1505138.625,764837.8125,702717.4375,703162.125,29307.78711,49513.05469,70747.07813,48298.45703
35133,United Republic of Tanzania,Africa,3004126,1905043.125,1856759.75,1970066,54805.08203,106497.9609,155635.0469,103707.3047
35134,United Republic of Tanzania,Africa,1430340,936165.5625,915559.625,944378,44700.9375,50915.88281,66610.82031,49752.64844
35135,United Republic of Tanzania,Africa,1834139.625,1873466,1229403,4479334,474905.9375,934118.1875,1372435,907666.6875
35136,United Republic of Tanzania,Africa,3970957.5,3611337.75,2916117.5,6715634.5,340665.6563,562828.875,834243.4375,547655.1875
35137,United Republic of Tanzania,Africa,2360248.5,1964879.625,1739308.375,3288110.75,461392.625,726877.75,1026177.75,707308.3125
35138,United Republic of Tanzania,Africa,2563271.25,2961782.5,2208458,4645731.5,234529.75,458756.375,680525.25,445309.6875
35139,United Republic of Tanzania,Africa,665793.0625,782032.4375,508892.2813,2186028.5,388279.4688,776929.1875,1161768.5,753903.4375
35156,Seychelles,Oceania,0,0,0,0,0,0,0,0
35172,British Indian Ocean Territory,UNKNOWN,0,0,0,0,0,0,0,0
35206,Indonesia,South Asia,4009962.75,3047350.75,5251630,2362281,1394652.25,690927.9375,1854248.125,683797
35207,Indonesia,South Asia,2760587.75,2028355.25,3479518.75,1744377.625,3820001,1779443.25,4509635,1761214
35208,Indonesia,South Asia,11343751,8255019.5,12867493,6893496.5,6274306.5,1472828.25,7230797.5,1457249.625
35209,Indonesia,South Asia,10382688,8612846,11820452,6883843.5,6083600.5,798354,5793394.5,790081.25
35210,Indonesia,South Asia,19234460,22577822,29328688,16184161,7973547,1012824.063,7776178.5,1002064.813
35211,Indonesia,South Asia,44700328,44215892,55573820,29693718,8064979.5,2616478,9153237,2589322.5
35212,Indonesia,South Asia,22894310,21046276,27232512,14566746,6160834.5,1436832.125,6038446.5,1422120.5
35213,Indonesia,South Asia,4407333.5,4254069.5,5354664,2895061.5,1112742.5,273389.5313,1271897.75,270562.8438
