fid,UN_cur,UN_ssp1,UN_ssp3,UN_ssp5,pop_cur,pop_ssp1,pop_ssp3,pop_ssp5
34299,26.14445868,3.084123528,211.2537977,80.15796978,164420.3906,161799.3438,263256.9688,144643.5156
34300,108.3901909,50.35659375,528.638193,174.3124463,245379.2969,191404.5625,339827.1563,171063.4531
34301,185.7281165,166.9656889,1301.781448,421.2612595,441890.0313,374765.9688,633031.875,334063.4375
34302,0.86864144,0.128676922,11.9565916,2.665212385,278459.375,250311.0156,419825.4688,222040.0938
34303,0,0,28.24985195,0.003855672,150438.9375,141361.3438,237295.2656,124786.4922
34304,0,0,0,0,43600.1875,41557.9375,70445.76563,36457.76563
34305,0,0,0,0,18805.95703,17714.91016,30174.39453,15552.01758
34306,0,0,0,0,11015.56152,10583.0957,17898.0625,9481.712891
34307,0,0,0,0,1280.809082,1280.809204,1473.666992,1280.809204
34315,0,0,0,0,3370.200684,3637.481445,4238.517578,3651.281006
34316,0,0,0,0,14238.70996,16328.07813,18704.55664,16330.39844
34318,0,0,0,0,41728.66406,41364.09766,50095.42188,41303.69531
34319,0,0,0,0,5703.482422,5733.195313,7044.249512,5727.581055
34322,0,0,0,0,7878.15332,7933.297363,9833.271484,7882.144531
34323,0,0,0,1.230990623,838.0360107,839.257019,1041.684814,0
34328,0.00078601,0.00078601,0.00102909,0.537154187,18088.91016,18181.45703,23108.17969,18153.76563
34329,0.235768455,0.182806299,0.437249099,64.22950671,18537.73242,18998.83984,23068.53125,0
34330,7.283322072,7.159914358,7.555441161,67.55972587,292716.8125,314897.625,375954.4375,312404.0625
34331,39.40823056,38.90987019,39.53341363,92.64261439,100546.7813,103828.0469,126132.75,102911.3828
34332,77.17088191,74.689857,80.83657071,235.4016018,479586.125,520595.5625,620901.8125,516401.8438
34333,46.69696912,46.19376168,48.40646245,58.19439402,99134.3125,103961.4141,126379.8594,103024.2656
34334,0.499212248,0.420461113,1.686362261,4.634214462,92330.57031,97950.8125,118007.5859,97109.5625
34335,25.05118752,22.81206589,31.28560101,158.2758246,152850.1563,158925.7813,193277.4375,157703.0156
34336,5.097763081,4.182429673,7.481900878,14.97808972,131139.4063,136283.5625,165745.875,135123.0625
34337,3.42891716,0.849222504,30.41903625,150.474486,173856.7813,180637.6875,220027.6875,179104.875
34338,0.438388589,0.357789044,1.16701636,10.64564343,51167.41406,53085.17188,64741.64844,52673.63281
34339,5.554901128,2.149014157,75.5269572,413.830366,169469.9063,177241.5781,215236.8438,0
34340,27.55231181,21.1563605,56.18058604,580.5024564,317107.7813,333111.625,403547,330267.125
34341,23094.05625,20479.84928,36474.3585,124062.737,278995.75,290486.875,351913.125,288010.5
34342,444.330196,377.2015614,785.8950038,13599.83035,270199.0313,280369.3125,340705.6875,277983.0625
34343,569.3025553,584.3115759,762.2542095,6226.806156,301561.25,319080.3438,384974.1875,316434.5313
34344,2343.839154,2226.600177,2893.729161,7805.68719,1758799.25,1957743.5,2292678,1941532.375
34392,20.26355141,11.83388355,651.1827064,472.26602,561386.8125,1124951.875,1441739.375,1130575.125
34393,3.861834982,2.073608341,91.0432427,78.60565777,772702.5,1520024.875,1831837.25,1515165.5
34394,15.45634951,11.06256474,643.7886148,380.2883599,397497.5938,808173,1050909.625,809063.25
34395,0.61631294,0.616312901,372.0711065,156.2871108,383575.6563,778538.4375,1018817.875,779688.75
34396,0.179892831,0.19708465,82.28991597,25.26439432,299657.25,601152.4375,785698.8125,602450.25
34397,21.63152611,15.55397783,256.7786766,216.4152745,289325.4375,584288.75,763647.125,583457.8125
34398,32.23382935,21.14416365,282.8484025,263.0372732,343580.9688,698673.0625,913079.9375,697318.25
34399,187.4875617,166.1519771,531.1496195,483.6955673,481606.0625,978041.875,1276385.75,975412.5
34400,0.006609549,0,8.203154137,2.633539664,610386.5625,1235752.5,1614133,1233026.5
34401,0,0,14.64505681,1.071182383,625200.75,1272968.5,1661542.125,1269517.375
34402,0.210435299,0.073237002,42.59808609,13.26654965,1608483.25,3273088.5,4270759,3256687
34403,2.465476008,1.619728733,36.18245763,23.96022892,3347055.5,6846003.5,8207070,6789668
34404,0.001324544,0.001324544,3.874533181,2.175667195,363850.1875,741010,968547.625,739610.5
34405,0,0,1.173935016,1.173935016,289077.3438,588912.375,769097,587818.375
34406,8.040051819,7.717668338,40.46138391,38.70396309,267089.75,542591.0625,707890.25,541519.5625
34407,1.4192554,1.927389029,29.03774617,28.50249275,167166.2813,338874.4063,442115.0313,338111.625
34408,0,0,0.445405044,0.001489938,209514.2188,424534.625,552837.125,424181.375
34409,886.4979735,895.9812602,1942.68255,1941.971884,0,0,0,0
34410,1101.287464,1099.550374,2351.543919,2350.443619,0,0,0,0
34411,943.8953475,941.3463823,1706.077862,1704.873852,0,0,0,0
34412,758.2594081,740.1754062,1302.229233,1297.300638,0,0,0,0
34413,83.0191269,83.04729692,94.03866525,94.03866525,0,178568.0156,262853.4688,173590.9844
34414,145.9214083,145.1719387,208.7102476,208.2357379,0,412606.125,606994,399834.1875
34415,399.5126904,399.5159801,538.1976693,538.1068552,693122.75,1391660.625,1929722.625,1351930.875
34416,427.7884569,427.0464376,510.4909488,510.2099251,0,1427043.375,2092745.75,1384832
34417,328.7338089,328.5881193,2096.218741,2095.792155,508977.875,982856.5,0,0
34418,3975.217018,3968.552652,6863.418807,6860.9401,0,0,0,0
34419,48.83927248,46.2128318,56.40877029,55.41799894,1019419.313,1978178.125,2339001.5,1922618
34482,0,0,0,0,17929.66797,7110,7110,7110
34484,29471.14119,20125.70807,30337.11284,24815.00742,0,0,0,0
34485,99464.09037,84224.56971,99458.47695,92823.91725,0,0,0,0
34486,181.8909969,55.53572642,106.5026604,83.03763732,19941912,27821186,23811582,27601260
34487,82.65382428,32.18151827,50.38580553,32.18151827,5163371.5,6273483,6519148,6215508
34492,557.8042183,379.8398079,472.6818343,471.0061822,257671.6719,0,0,0
34499,22738.70918,17241.63821,20061.02709,17997.91514,0,0,0,0
34500,18616.8786,12973.92599,18280.96464,15800.48264,0,0,0,0
34501,59.8670993,1.831713237,59.23878561,16.35419441,0,0,0,0
34502,8420.274449,4117.945183,8540.351562,6125.235308,0,0,0,0
34503,360.397234,171.5514577,332.0341176,305.7188949,0,0,0,0
34504,122.1347492,73.06544091,113.8195119,114.3054552,22741.28516,0,24931.8125,0
34512,14.77464742,2.909410504,4.150107709,3.969188688,186805.6719,171059.6719,238852.0469,169492.1719
34513,0,0,0,0,29010.45508,26125.45508,37771.52344,25889.92969
34514,0.11016923,0,0,0,60125.23438,58130.11328,81377.0625,57733.65625
34518,0,0,0,0,23709.88086,22741.95898,31917.12109,22609.49414
34519,0.955376256,0.802298058,0.955376256,1.127209845,42946.57031,41905.96875,58323.44141,41674.22266
34520,0,0,0,0,0,28067.36914,38811.81641,0
34521,0,0,0,0,0,0,0,0
34522,86.86050268,55.12733009,86.86050268,86.86049173,0,343981.1563,442594.0938,0
34523,16.49908628,8.34139397,16.49908559,16.49908559,584664.5,877175.8125,1126636.375,876615.25
34524,1097.320459,634.6065398,1109.211916,1116.443669,0,1237038.125,1577778.25,1235387.5
34525,738.2875945,631.032679,738.1794079,738.1794107,543395.5,771442.5625,971819.625,770757.8125
34526,31.03126513,13.52312379,26.10411357,25.97355861,129086.0938,166197.9531,211850.6875,166168.5625
34527,50.89264937,38.15064334,46.98659103,48.45519411,0,99872.60156,127876.0313,99846.63281
34528,0,0,0,0,23016.43945,36216.94531,46496.26563,36214.8125
34529,0,0,0,0,61431,99259.71094,127919.0391,99267.96875
34530,0,0.027155758,0,0.077582351,124331.9688,199526.1563,256405.1094,199534.7031
34531,0,0,0,0,0,0,0,0
34534,0,0,0,0,71025.26563,107600.1406,138433.2813,107503.0469
34535,0,0,0,0,74000.72656,112041.3672,144011.8125,111940.3672
34659,0.623386192,0.356503676,4.121863429,3.954984276,57280.93359,54572.09375,88762.20313,48299.61719
34660,5266.139753,2854.2023,33093.98487,11559.21112,1185439.375,1355482.125,0,0
34661,10158.13099,10136.94264,39748.48746,19900.98204,806436.625,722853.0625,0,0
34662,8.1173528,3.814839192,99.73373351,26.2044582,74659.32031,58545.28516,104595.8438,52250.0625
34663,2880.828088,386.4236386,36813.1119,7469.80706,379630.625,374665.5,0,0
34664,0,0,0,0,33227.41797,27817.93945,49295.08594,24509.79297
34665,0,0,0,0,14844.02148,14143.29688,24144.29297,12372.875
34668,0,0,0,0.009925996,17691.58789,18006.39063,22061.7207,17808.68555
34669,0,0,0,0,6540.581055,6719.762207,8204.275391,6691.599609
34670,0,0,0,0.21524094,31380.19141,32194.96289,39012.74219,32072.75
34671,0,0,0,0,7349.445801,7472.314453,9110.115234,7349.462402
34675,0,0,0,0,38347.39453,38784.06641,47299.78516,38770.125
34676,0,0,0,0,2308.515625,2616.574219,2980.435059,2615.352051
34677,0,0,0,0,5932.571289,6143.943848,7412.119629,6131.898438
34678,0,0,0,0,1782.977783,1822.932373,2211.698486,1818.639038
34683,0,0,0,0,4291.721191,4446.842285,5541.426758,4313.698242
34684,0,0,0,0.152349509,22786.11523,23908.05859,28987.45508,23894.16992
34687,0,0,0,0.00163426,7831.095215,7810.297363,9797.664063,7796.887207
34688,29.46178654,29.03802189,29.58629094,481.347562,101856.4609,104283.2656,127097.1172,0
34689,2.87368345,2.815488543,3.041147942,5.514882048,44501.28125,46238.69141,56142.08594,46110.01563
34690,11.33848284,11.03509967,11.1091828,21.60095717,81077.54688,84559.14844,102757.9063,83704.89063
34691,47.15679881,45.83114038,53.05122322,93.80918023,234947.2813,255341.6406,304156.8125,253622.1563
34692,328.3203539,322.75442,365.9204232,518.7581531,114887.2031,118422.0625,143918.3438,117495.7813
34693,305.0129393,272.4196879,448.5235883,649.9471662,65547.95313,68151.57813,83007.65625,67515.25
34694,258.6138928,255.8999746,289.6416602,436.9277255,34651.58984,35571.71875,43404.50781,0
34695,33.29999396,33.30617558,33.78459362,105.4166077,80654.375,83344.67188,101322.8047,82793.71094
34696,3.05563663,2.699411171,4.812584543,34.65015909,146632.5469,154812.4375,186848.7813,153718.3125
34697,11.24482361,11.16529785,17.86422166,82.92533951,103583.7344,107872.9453,131070.1406,0
34698,5.246426918,5.120783574,6.623271797,395.2027947,233142.1094,248083.5156,299318,246039.8125
34699,0.011659176,0,2.304902771,396.9413566,155419.8125,161403.875,196478.9688,0
34700,124.7171861,114.22815,173.157757,1098.009045,764653.8125,844636.6875,1004317.938,837457.875
34701,192.7456014,159.407057,327.1368103,2222.273357,536821.375,566655.1875,684688.375,561792.25
34702,61.66421295,54.41397944,90.95819721,557.4929661,456662.9688,490782.375,588159.5,486719.2813
34703,416.5753174,382.5609333,517.8130264,2223.383275,316086.375,329010.375,399999.6563,326219.0938
34704,4017.933181,3816.503418,4522.978484,11716.65375,1410613.75,1540454,1838828.25,0
34705,0.317116799,0.235458209,0.235458209,68.05626856,1150100.875,1306805.125,1517113,1296037.5
34752,0.637984966,0.650035301,44.05360657,11.6763836,68030.54688,137872.4844,180799.2813,139865.1563
34753,0.002695276,0.001186629,21.87345522,4.266675367,58038.26953,118042.7813,154818.2813,119723.875
34754,0.096507689,0.051764039,161.0889151,23.04842716,212243.2188,429984.2813,564167.3125,435374.25
34755,0,0,37.07335102,0.623382006,247949.0625,502984.625,660150.125,508701.5625
34756,0,0.008086069,37.5628402,4.023399461,209755.8125,424752.625,556143.6875,428762
34757,21.02505308,16.89520909,216.9773921,130.6991793,251966.1406,511321.625,668494.375,510522.125
34758,0.796549106,0.427643162,52.20244771,37.2088926,205777.2188,419248.5625,547084.3125,419191.8125
34759,25.01786363,20.6735792,213.995528,170.472233,264568.6875,537995.4375,702464.875,538459.6875
34760,0.147800236,0.134944079,84.47531841,31.27510405,639655.25,1301535,1694933,1299851.75
34761,0,0,4.006845832,0.365472193,698089.125,1419792.25,1855495.5,1416651.75
34762,0,0.000327769,18.56053054,2.424136046,697187.4375,1418349.625,1847272.75,1415442
34763,880.1544872,871.9498787,1352.924177,1317.140774,1390156.5,2834460,3611023.5,2825233
34764,470.0011613,469.5398543,829.3351612,802.072304,695692.25,1416439.625,1848367.875,1411415.375
34765,0,0,11.69243387,8.400986813,440889.3125,898507.875,1173711.75,895533.875
34766,0.134921838,0.134921839,2.222384248,2.185754916,256205.4375,519973,679766.875,519755
34767,0,0,4.031046705,0,214857.3438,434527.5,567048.25,435120.125
34768,0,0.014758087,10.54221756,0.281232689,232439.8125,472567.375,617622.875,472757.875
34769,27.24440092,24.04699193,96.58448444,84.83255839,166588.5313,328690,428810.7813,328335.0625
34770,309.785122,305.8703198,1338.433808,1326.422335,0,318757.2188,0,0
34771,307.3651386,306.7229385,584.92376,577.1658495,0,232500.6406,0,0
34772,1.453534931,1.453534931,3.376272395,3.376272395,30578.42969,56811.85156,82455.42969,55331.90625
34774,41.28692975,41.28692975,54.2982821,54.2982821,0,0,0,0
34775,736.8917515,730.1675964,965.4219708,962.9318804,0,0,0,0
34776,1617.354329,1560.283556,2975.571864,2903.978413,0,0,0,0
34777,562.8086434,472.7181425,1470.558462,1388.359201,795833.5,1498612.875,2000689.25,1458557.125
34778,1168.470336,1146.587289,6712.293634,6702.444161,0,916055.75,0,0
34779,0.669188731,0.607559125,2.633286312,2.586170933,4299094.5,8579884,8001535,8374678
34845,13109.80602,5701.26533,11678.85876,8738.419791,0,0,0,0
34846,41253.32687,25062.5383,35008.60154,31255.25682,0,12104041,12864647,0
34847,95430.48545,64958.40323,78937.45935,75949.86334,0,0,0,0
34848,55293.46572,38439.20004,44183.10368,44118.70951,0,10654496,12703560,0
34849,9127.949068,3710.599879,5127.136007,5126.742978,6906516.5,7925073,8850963,7848891.5
34850,32863.39919,26521.31106,29117.24592,29102.82132,8950438,10284203,11498910,10184077
34851,51421.64144,50427.67385,50855.19268,50853.43608,0,0,0,0
34852,9893.843406,9557.804039,9742.918979,9742.918979,6761140,8329537,8484358,8252501
34853,13280.64623,13152.44152,13258.48766,13258.48766,0,0,0,0
34854,807.1060461,741.8533955,799.5449257,799.5449257,0,0,0,0
34855,1390.509255,1318.405233,1370.020661,1344.36665,0,0,607156.375,0
34860,375.3758235,71.57557196,394.3493943,159.3947732,0,0,0,0
34874,162.7018297,138.5714874,157.0305192,157.0305192,0,0,0,0
34878,1567.680335,1303.629189,1549.001473,1549.001473,0,0,0,0
34879,434.1775248,287.8312568,434.6069912,434.6069912,0,0,0,0
34880,340.1636111,273.8147711,340.1636111,340.1636111,0,0,0,0
34881,6.471215517,0.58081059,6.471215517,6.471215517,0,0,0,0
34882,2.679412138,0.361331005,2.679412138,2.679412138,0,84570.25781,109102.5156,84524.44531
34883,73.82995527,22.05520771,74.03520876,74.06168805,0,0,0,0
34884,524.9891495,393.1472079,524.9891326,525.014013,0,0,0,0
34885,656.018244,465.3161261,661.0322337,638.7457441,0,0,0,0
34886,2611.303248,1929.626688,2630.53931,2566.286306,0,0,0,0
34887,175.7445194,140.7153189,175.2416957,176.6645871,0,224357.7813,260319.0156,224312.2813
34895,0.565914447,0,0.61928328,0.61928328,78996.14063,128558.8906,165946.6875,128386.5156
35020,15249.09229,6529.573407,51192.54577,29231.35917,0,1000364.688,0,0
35021,14198.98712,13154.18269,58333.6901,27797.74406,0,0,0,0
35022,4475.966042,4445.353282,18262.02561,7779.256429,209408.2813,0,0,0
35023,39.30811598,14.01720619,3027.19047,432.2612973,0,0,0,0
35024,0,0,0,0,26351.71094,22358.77344,39792.69531,19863.45313
35025,0,0,0,0,189083.5469,188974.0938,294285.9688,167420.7188
35026,0,0,0,0.167812528,43250.86719,41148.08594,66810.84375,36921.38281
35027,1.1704772,0.922319454,2.413247456,87.3589156,120093.1563,127241.4688,153102.5625,0
35029,0,0,0,0.15443713,64934.66016,66787.70313,80995.78906,66573.64063
35030,0,0,0,0.06916305,2632.297852,2724.201172,3256.127441,2721.493652
35033,0,0,0,0.140231346,9287.15918,9471.506836,11764.31934,9372.920898
35034,0,0,0,0,3835.42627,3894.971436,4757.169434,3868.688232
35035,0,0,0,0.03054021,2545.53125,2408.866699,2994.039795,2402.413086
35036,0.001673871,0.001673871,0.011381208,0.6959159,41974.43359,42785.13281,51729.34375,42854.52734
35037,0,0,0,0,5042.466797,5233.399414,6316.435547,5219.472656
35038,0,0,0,0,7089.224609,7051.372559,8576.761719,7047.548828
35039,0.009362211,0.050438755,0.334231384,8.20892437,0,659.1099243,827.1153564,0
35040,0.016027411,0.002723791,0.063263108,29.02203151,0,0,607.9217529,0
35044,0.007308414,0.007281253,0.007405487,1.535050762,9244.811523,9446.180664,11396.35449,0
35049,10.77007251,10.73468462,11.01295823,35.84019609,85782.42188,92488.78125,110890.8125,91830.76563
35050,94.16969034,93.74926725,94.68123731,185.0202912,82486.91406,86162.85938,104371.3828,0
35051,411.7304565,397.7336282,476.2735465,650.8575573,56860.82813,59914.4375,72621.50781,0
35052,36.09899927,34.74536626,43.35581595,65.38841912,25502.39063,26249.30078,32018.19922,26023.58398
35053,1583.485393,1549.042757,1655.683223,2490.630739,93147.6875,100733.9297,120865.2109,0
35054,2228.52411,2123.860291,2496.004562,3760.896664,0,0,0,0
35055,1021.281535,1021.281455,1021.281455,1188.802702,0,0,0,0
35056,11.66687622,11.68639312,12.11528053,158.0747285,0,0,0,0
35057,18.45229184,18.39799312,19.57182964,290.7271112,0,73884.89844,89930.03125,0
35058,17.96060378,17.32805798,37.73030482,1057.558026,0,0,0,0
35059,6.966022037,5.939633585,18.45460931,321.9110528,277543.25,289485.2188,352044.625,0
35060,286.1729958,256.0404565,339.1129986,1476.05625,273402.5313,286954.0313,348037.1563,0
35061,543.2797063,501.7861219,756.201845,2867.573579,326127.875,341089.25,413483.3125,0
35062,160.4989138,134.3645373,331.7192805,1418.381527,370834.4688,386782.1875,469856.875,383507.5625
35063,104.2202504,93.67724113,142.553436,922.1275635,543734,589336.625,705058.4375,584327.625
35064,642.0447393,565.9568927,686.6168774,4875.296785,2153376,2367915.75,2820488.5,2347165.5
35065,10.49788814,7.004843376,15.84617253,40.17302016,3494629.75,4019152.75,4687815.5,3984229.5
35113,0.146913504,0.002745078,10.46335349,1.286268363,111803.3359,227003.125,297859.7188,230317.2813
35114,1.14121342,0.238546061,30.88376743,17.97324467,266522.9375,532313,695187.625,538707
35115,0,0,12.00042078,1.06741485,910678.375,1851039.375,2397917,1872475
35116,0.015953517,0,65.05576745,5.14283485,92367.55469,187471.8594,246025.5938,189688.7656
35117,0.140625827,0.115707988,66.46729165,18.50348822,183491.0781,372843.75,487716.5,374194.9688
35118,3.974328018,1.753122326,104.1593328,74.74496019,158302.5313,322329.5,421137.5,322946.5
35119,6.180735591,6.175118622,110.3083881,37.3732956,82948.6875,168700.1563,220509.3594,169783.5938
35120,0,0,84.06469538,0.102294362,123492.5781,250344.9219,328206.5625,254692.0938
35121,0,0,51.9422374,0.528293223,152633.8594,309612,405318.5,313133.3125
35122,0,0,0.149228335,0,325935.1875,664120.25,866618.5,662911.5
35123,12.41492336,13.00574132,44.69284415,41.98583931,475058.625,967774.1875,1264010.125,965292.1875
35124,11.36313694,12.6793958,63.92030059,63.24263374,189028.125,385273.5,502132.7813,384795.1875
35125,0,0,3.267089957,3.267089957,291134.875,592609.125,774274.5625,592380.875
35126,40.44047393,40.44047393,107.0068719,107.0261909,729865.375,1460450.625,1904346.875,1458060.5
35127,33.40796562,33.41877808,72.23982971,71.76078282,547251.6875,1093493.5,1425839.25,1092103.625
35128,0,0,0.605393794,0.397314732,263893.4688,529713.25,692860.875,529993.3125
35129,22.92956068,21.13960997,42.51490128,42.36353808,256883.3281,520224.3438,683027.75,519844.2188
35130,209.3802559,208.3629213,376.5707925,374.7079799,150218.3906,292114.5938,405769.75,287736.0313
35131,3839.125534,3668.703089,5177.397081,5175.600545,0,0,0,0
35132,1.221783889,1.221783889,18.00237802,17.98096078,75035.65625,133022.2031,191660.5938,129348.8438
35133,13.49759825,13.49759825,96.80881373,96.80881373,75524.07813,151983.4219,223233.7813,147850.1094
35134,0,0,0,0,69439.46875,118001.1094,168749.4688,114668.9375
35135,755.7077496,751.4582601,1112.046167,1110.418225,0,0,0,0
35136,1448.128659,1307.135353,3350.27296,3278.398083,0,0,0,0
35137,333.6376661,323.6695694,632.3298036,599.7389768,0,0,0,0
35138,346.629217,346.629217,1733.216452,1729.411992,0,234531.6875,0,0
35139,53.88394257,53.87343593,192.4755032,192.4651451,269571.75,526234.5,770038.8125,510957.9375
35206,21734.7423,18047.34382,21708.00641,21263.95508,0,0,0,0
35207,19805.78153,12920.18002,19710.95211,17676.83448,0,0,0,0
35208,60739.10602,42462.82605,57833.22878,53069.2985,0,0,0,0
35209,48169.11958,39230.36593,45661.59096,45269.41672,0,0,0,0
35210,104085.0197,88611.64509,98681.08058,98270.14011,0,0,0,0
35211,184492.1298,173586.7007,182219.7065,181070.5314,0,0,0,0
35212,168301.9839,152080.8906,160897.3281,160411.8596,0,0,0,0
35213,51954.3326,48637.18989,51212.62226,51055.02862,0,0,0,0
35214,4307.927052,3897.855223,4274.809013,4244.975597,2012976,1922559.875,2579249.5,1903038.5
35215,1.513148261,1.513148261,1.594722839,1.513148261,926356.25,914523.125,1212786.25,905081.875
35220,43.91088966,20.66278865,47.48521868,31.69115638,89951.8125,84275.03125,119617.5781,83505.51563
35221,198.0944471,186.7050611,196.3894538,196.2916609,0,0,0,0
35225,0,0,0,0,42062.37109,41178.91406,65427.39453,37418.69531
35226,5.396800075,1.246259097,3.64196071,3.64196071,0,33420.18359,49428.68359,0
35227,0.29793912,0,0.06723674,0.06723674,11580.95703,12973.77637,18799.73438,12406.84766
35229,1.010493842,0,0,0,0,0,0,0
35231,2.706653332,0.739476366,1.915273351,1.915273351,0,0,0,0
35238,213.136624,160.7943398,213.0159517,213.0159517,50047.71094,39372.0625,60437.53516,39204.9375
35239,330.2201071,188.7644477,329.8740961,329.8740961,0,0,0,0
35240,11.89144667,3.674542678,11.89144667,11.89144667,53287.42969,51590.78516,72127.65625,51323.89844
35241,403.8023263,262.9839272,403.8023263,403.8023263,0,0,0,0
35242,101.5404424,52.59562208,101.5404424,101.5404424,0,0,0,0
35243,31.33568087,10.89138631,29.76301315,29.76301315,0,0,0,0
35244,0,0,0,0,6480.470703,10012.23242,12894.03906,10025.08008
35245,0,0,0,0,0,52443.11719,67543.09375,52498.87109
35246,116.4940887,73.67911534,116.4940887,116.4940887,0,0,0,0
35247,0,0,0,0,86564.125,120712.7969,154609.7344,120647.1719
35381,3642.211755,2530.013012,14587.95335,6860.672924,519544.75,497300.4375,772588.125,442278.5625
35382,3129.019338,3071.890935,20510.42776,5990.907541,338319.875,237505.6406,0,0
35383,101.5316767,33.96931492,1016.279875,148.6248104,0,0,0,0
35384,0.19784251,0.067942001,2.599705615,0.363042767,88908.28125,79951.82813,134179.6406,70934.94531
35385,379.5969149,244.3982034,1432.733682,427.9777651,138973.2656,137701.375,0,0
35387,0,0,0,0.475822989,17670.88477,18016.71484,21727.41602,17978.65039
35388,0,0,0,0.011068981,9415.337891,9544.582031,11628.99219,9539.121094
35389,0.004135882,0.004135882,0.00195922,12.42982101,8599.666016,8662.694336,10804.97852,0
35390,0,0,0,0.613222661,10431.37207,10600.60254,13045.1748,0
35391,0,0,0,0.578822406,35376.53906,37087.44141,43978.84766,35869.35547
35392,0,0,0.241236748,44.82494688,28218.06641,29290.30469,35182.91406,29165.53906
35396,0.092673558,0.088038482,0.097568096,4.994926121,417168.6875,461116.6563,544407.6875,457513.125
35397,0.002581292,0,0.035390154,0.24078634,14189.88965,14652.31641,17876.9375,14640.58301
35398,0,0,0,0.026339054,3203.08252,3242.449951,3918.687012,3237.58667
35404,0.000290652,0.000281601,0.000290652,4.853217824,2465.033936,2564.283447,3065.331055,0
35405,0,0,0,0.457040777,373.5643921,345.0055237,408.295105,0
35408,0.1166841,0.1166841,0.121690837,66.1920792,2666.133789,2699.981934,3467.206543,0
35409,30.57489998,29.59813345,33.19943368,118.2798075,60891.00781,63328.74219,76801.20313,0
35410,58.01605938,54.5832154,72.14613478,136.8505199,0,0,0,0
35411,575.0107341,554.7608616,657.1174164,1077.748268,76489.9375,79204.30469,96380.875,0
35412,7.802211895,7.213701417,12.72182671,19.90348776,21527.53906,22315.57227,27214.82031,22253.79688
35413,10071.31209,10071.31209,10071.31219,12408.01315,0,0,0,0
35414,3394.716882,3394.716882,3394.716882,4390.535521,0,0,0,0
35415,917.4754055,917.4167459,920.9715988,1440.270039,46226.33984,47881.92188,58400.55859,0
35416,28.96850432,29.92640731,30.21419318,140.3257993,32889.48438,33952.48438,41355.14453,0
35417,13.1408889,13.55364059,13.51697036,71.1649218,72729.08594,75352.84375,91729.0625,0
35418,37.25028371,24.15356841,150.8240669,845.9705452,0,0,0,0
35419,5696.33687,4659.441204,9958.377247,34610.9799,237556.4688,253171.125,303908.3125,0
35420,301.5897462,337.0931798,414.2771411,2688.031697,144689.9688,149534.5938,181434.4375,0
35421,86.58175263,44.43023012,276.6531418,789.9830424,167744.6563,172214.2813,208041.125,170853.8125
35422,1418.175308,1406.572735,1463.061838,3763.773948,408047.9688,429596.2813,519002.5938,0
35423,3397.280283,3358.407526,3547.536542,7372.51352,836013.375,892570.9375,1074734.625,884813.5
35424,1191.37647,1151.410339,1393.879472,3686.405687,1023550.875,1111089.125,1327387.25,1101679.625
35425,0.757019843,0.850217571,0.916014536,1.412813709,3520.262207,4002.039063,4652.990234,3971.35498
35473,2.771274323,2.088347548,25.88131266,6.774582482,3758420.25,7790156,8645698,7819577
35474,0.03912994,0.043735724,39.13798742,9.23655445,326875.7188,658758.8125,859777.25,666539.75
35475,1.397348318,0.006803885,23.59353702,21.66090587,183111.5625,370899.875,486079.2813,375129.1875
35476,0.462005572,0,41.61057057,13.04201942,180160.875,366451.1875,480855.5,370799.375
35477,0.009167363,0.009167363,45.95527409,5.091029149,65315.86328,132473.5781,173782.3125,134467.375
35478,0.002688035,0.002688035,36.9896212,8.876010462,112815.3047,228658.3125,299812.4688,232706.7188
35479,3.389941197,3.800537551,43.78404873,9.649482073,0,51618.52344,0,0
35480,0,0,33.37128815,0.966563279,123615.0391,250522.75,328903.2188,254996.0313
35481,0,0,48.05283995,1.608225741,166807.125,338138.4688,444059.5625,343571.5
35482,0,0,0,0,126382.6719,257672.375,335793.2188,257389.7656
35483,0,0,2.372174044,0.154116856,136302.9688,277889.8125,362444.0625,277503.4375
35484,0,0,0,0,169373.8125,345530.3438,449845.375,344707.75
35485,1.767456024,1.767456024,13.05061057,8.534384478,271311.2813,547471.5,710060,546436.3125
35486,50.99661292,51.6329232,149.733453,147.4565267,379265.75,458656.9375,578199.75,457452.0938
35487,0,0,0.309397183,0.280959802,201828.1875,379562.375,494431.6875,379160.9375
35488,0.149603689,0.129412415,2.675348658,1.891545039,238079.8125,471276.3125,640180.0625,469024.0313
35489,1.752895709,2.878271512,56.90457045,28.30456088,237689.25,416203.7813,651928,404590.3125
35490,0.892479952,1.12321359,18.25057525,10.02094049,111701.1953,197573.7813,312722.9375,192091.1563
35491,3990.677027,3943.913138,8779.311995,8613.118265,0,0,0,0
35492,681.6016724,637.0850507,1157.305505,1156.44239,0,1450023.25,2146861.75,1405971.25
35493,1536.567483,1522.205283,2556.144117,2548.265078,0,2644191.25,3675258,2567917.25
35494,672.2358141,669.693463,1190.822726,1189.325682,0,0,0,0
35495,765.1272631,763.8803963,1418.735977,1417.244871,0,0,0,0
35496,119.563736,118.6415213,314.6525931,314.0964117,241057.75,472537.125,690571.875,0
35498,28.43192205,16.59396906,210.8262276,193.6922932,43863.0625,87082.03906,0,0
35499,89.15397212,75.92887104,185.7223308,161.6330382,130457.7031,257449.7031,376751.9375,250219.875
35571,26092.41017,20965.71931,26137.15117,25485.04361,0,0,0,0
